,source_id,map_method,target_id
716,http://purl.obolibrary.org/obo/NCIT_C3017,LOOM,http://www.ebi.ac.uk/efo/EFO_1000028
717,http://purl.obolibrary.org/obo/NCIT_C3010,LOOM,http://www.ebi.ac.uk/efo/EFO_0003769
718,http://purl.obolibrary.org/obo/NCIT_C3014,LOOM,http://www.ebi.ac.uk/efo/EFO_0001065
719,http://purl.obolibrary.org/obo/NCIT_C4436,LOOM,http://www.ebi.ac.uk/efo/EFO_0005221
720,http://purl.obolibrary.org/obo/NCIT_C26715,LOOM,http://www.ebi.ac.uk/efo/EFO_0003035
721,http://purl.obolibrary.org/obo/NCIT_C7633,LOOM,http://www.ebi.ac.uk/efo/EFO_1000467
722,http://purl.obolibrary.org/obo/NCIT_C123038,LOOM,http://www.ebi.ac.uk/efo/EFO_1001244
723,http://purl.obolibrary.org/obo/NCIT_C132053,LOOM,http://www.ebi.ac.uk/efo/EFO_0008614
724,http://purl.obolibrary.org/obo/NCIT_C50799,LOOM,http://www.ebi.ac.uk/efo/EFO_0004287
725,http://purl.obolibrary.org/obo/NCIT_C38486,LOOM,http://www.ebi.ac.uk/efo/EFO_0009710
726,http://purl.obolibrary.org/obo/NCIT_C87097,LOOM,http://www.ebi.ac.uk/efo/EFO_0009576
727,http://purl.obolibrary.org/obo/NCIT_C34583,LOOM,http://www.ebi.ac.uk/efo/EFO_1001193
728,http://purl.obolibrary.org/obo/NCIT_C98912,LOOM,http://www.ebi.ac.uk/efo/EFO_1000898
729,http://purl.obolibrary.org/obo/NCIT_C84567,LOOM,http://www.ebi.ac.uk/efo/EFO_1001267
730,http://purl.obolibrary.org/obo/NCIT_C34426,LOOM,http://www.ebi.ac.uk/efo/EFO_0007172
731,http://purl.obolibrary.org/obo/NCIT_C6791,LOOM,http://www.ebi.ac.uk/efo/EFO_1000460
732,http://purl.obolibrary.org/obo/NCIT_C6794,LOOM,http://www.ebi.ac.uk/efo/EFO_1001252
733,http://purl.obolibrary.org/obo/NCIT_C34627,LOOM,http://www.ebi.ac.uk/efo/EFO_0009527
734,http://purl.obolibrary.org/obo/NCIT_C34355,LOOM,http://www.ebi.ac.uk/efo/EFO_0009657
735,http://purl.obolibrary.org/obo/NCIT_C40261,LOOM,http://www.ebi.ac.uk/efo/EFO_1000617
736,http://purl.obolibrary.org/obo/NCIT_C48057,LOOM,http://www.ebi.ac.uk/efo/EFO_0004416
737,http://purl.obolibrary.org/obo/NCIT_C84535,LOOM,http://www.ebi.ac.uk/efo/EFO_0007132
738,http://purl.obolibrary.org/obo/NCIT_C34591,LOOM,http://www.ebi.ac.uk/efo/EFO_1000695
739,http://purl.obolibrary.org/obo/NCIT_C34927,LOOM,http://www.ebi.ac.uk/efo/EFO_1001917
740,http://purl.obolibrary.org/obo/NCIT_C3326,LOOM,http://www.ebi.ac.uk/efo/EFO_0000239
741,http://purl.obolibrary.org/obo/NCIT_C3322,LOOM,http://www.ebi.ac.uk/efo/EFO_1001100
742,http://purl.obolibrary.org/obo/NCIT_C35055,LOOM,http://www.ebi.ac.uk/efo/EFO_0007504
743,http://purl.obolibrary.org/obo/NCIT_C4050,LOOM,http://www.ebi.ac.uk/efo/EFO_0000630
744,http://purl.obolibrary.org/obo/NCIT_C4056,LOOM,http://www.ebi.ac.uk/efo/EFO_1000168
745,http://purl.obolibrary.org/obo/NCIT_C4051,LOOM,http://www.ebi.ac.uk/efo/EFO_1000082
746,http://purl.obolibrary.org/obo/NCIT_C50807,LOOM,http://www.ebi.ac.uk/efo/EFO_1001238
747,http://purl.obolibrary.org/obo/NCIT_C40099,LOOM,http://www.ebi.ac.uk/efo/EFO_1000253
748,http://purl.obolibrary.org/obo/NCIT_C9157,LOOM,http://www.ebi.ac.uk/efo/EFO_0000504
749,http://purl.obolibrary.org/obo/NCIT_C9154,LOOM,http://www.ebi.ac.uk/efo/EFO_1001934
750,http://purl.obolibrary.org/obo/NCIT_C153217,LOOM,http://www.ebi.ac.uk/efo/EFO_1001984
751,http://purl.obolibrary.org/obo/NCIT_C37971,LOOM,http://www.ebi.ac.uk/efo/EFO_0004211
752,http://purl.obolibrary.org/obo/NCIT_C27549,LOOM,http://www.ebi.ac.uk/efo/EFO_1000759
753,http://purl.obolibrary.org/obo/NCIT_C26929,LOOM,http://www.ebi.ac.uk/efo/EFO_0000337
754,http://purl.obolibrary.org/obo/NCIT_C62798,LOOM,http://www.ebi.ac.uk/efo/EFO_0002630
755,http://purl.obolibrary.org/obo/NCIT_C4863,LOOM,http://www.ebi.ac.uk/efo/EFO_0001663
756,http://purl.obolibrary.org/obo/NCIT_C4869,LOOM,http://www.ebi.ac.uk/efo/EFO_1001767
757,http://purl.obolibrary.org/obo/NCIT_C4861,LOOM,http://www.ebi.ac.uk/efo/EFO_0000221
758,http://purl.obolibrary.org/obo/NCIT_C4866,LOOM,http://www.ebi.ac.uk/efo/EFO_0002921
759,http://purl.obolibrary.org/obo/NCIT_C173119,LOOM,http://www.ebi.ac.uk/efo/EFO_1001487
760,http://purl.obolibrary.org/obo/NCIT_C40341,LOOM,http://www.ebi.ac.uk/efo/EFO_0004209
761,http://purl.obolibrary.org/obo/NCIT_C3082,LOOM,http://www.ebi.ac.uk/efo/EFO_1001341
762,http://purl.obolibrary.org/obo/NCIT_C3086,LOOM,http://www.ebi.ac.uk/efo/EFO_1000151
763,http://purl.obolibrary.org/obo/NCIT_C3080,LOOM,http://www.ebi.ac.uk/efo/EFO_0000373
764,http://purl.obolibrary.org/obo/NCIT_C3085,LOOM,http://www.ebi.ac.uk/efo/EFO_1000635
765,http://purl.obolibrary.org/obo/NCIT_C3088,LOOM,http://www.ebi.ac.uk/efo/EFO_0003968
766,http://purl.obolibrary.org/obo/NCIT_C3081,LOOM,http://www.ebi.ac.uk/efo/EFO_1001339
767,http://purl.obolibrary.org/obo/NCIT_C114827,LOOM,http://www.ebi.ac.uk/efo/EFO_1001152
768,http://purl.obolibrary.org/obo/NCIT_C35056,LOOM,http://www.ebi.ac.uk/efo/EFO_0007340
769,http://purl.obolibrary.org/obo/NCIT_C7052,LOOM,http://www.ebi.ac.uk/efo/EFO_1000389
770,http://purl.obolibrary.org/obo/NCIT_C7053,LOOM,http://www.ebi.ac.uk/efo/EFO_1000152
771,http://purl.obolibrary.org/obo/NCIT_C85079,LOOM,http://www.ebi.ac.uk/efo/EFO_0008526
772,http://purl.obolibrary.org/obo/NCIT_C87062,LOOM,http://www.ebi.ac.uk/efo/EFO_1001476
773,http://purl.obolibrary.org/obo/NCIT_C96843,LOOM,http://www.ebi.ac.uk/efo/EFO_1000323
774,http://purl.obolibrary.org/obo/NCIT_C62586,LOOM,http://www.ebi.ac.uk/efo/EFO_1001300
775,http://purl.obolibrary.org/obo/NCIT_C36185,LOOM,http://www.ebi.ac.uk/efo/EFO_0008527
776,http://purl.obolibrary.org/obo/NCIT_C15310,LOOM,http://www.ebi.ac.uk/efo/EFO_0030079
777,http://purl.obolibrary.org/obo/NCIT_C26941,LOOM,http://www.ebi.ac.uk/efo/EFO_0009489
778,http://purl.obolibrary.org/obo/NCIT_C50438,LOOM,http://www.ebi.ac.uk/efo/EFO_0000551
779,http://purl.obolibrary.org/obo/NCIT_C80102,LOOM,http://www.ebi.ac.uk/efo/EFO_0004320
780,http://purl.obolibrary.org/obo/NCIT_C85041,LOOM,http://www.ebi.ac.uk/efo/EFO_1001146
781,http://purl.obolibrary.org/obo/NCIT_C9482,LOOM,http://www.ebi.ac.uk/efo/EFO_1000540
782,http://purl.obolibrary.org/obo/NCIT_C84445,LOOM,http://www.ebi.ac.uk/efo/EFO_1001249
783,http://purl.obolibrary.org/obo/NCIT_C84554,LOOM,http://www.ebi.ac.uk/efo/EFO_0004129
784,http://purl.obolibrary.org/obo/NCIT_C38003,LOOM,http://www.ebi.ac.uk/efo/EFO_1001395
785,http://purl.obolibrary.org/obo/NCIT_C50802,LOOM,http://www.ebi.ac.uk/efo/EFO_0005306
786,http://purl.obolibrary.org/obo/NCIT_C27735,LOOM,http://www.ebi.ac.uk/efo/EFO_1000192
787,http://purl.obolibrary.org/obo/NCIT_C26925,LOOM,http://www.ebi.ac.uk/efo/EFO_0003063
788,http://purl.obolibrary.org/obo/NCIT_C112864,LOOM,http://www.ebi.ac.uk/efo/EFO_0006917
789,http://purl.obolibrary.org/obo/NCIT_C94575,LOOM,http://www.ebi.ac.uk/efo/EFO_0007477
790,http://purl.obolibrary.org/obo/NCIT_C118755,LOOM,http://www.ebi.ac.uk/efo/EFO_0005240
791,http://purl.obolibrary.org/obo/NCIT_C3404,LOOM,http://www.ebi.ac.uk/efo/EFO_0004281
792,http://purl.obolibrary.org/obo/NCIT_C3407,LOOM,http://www.ebi.ac.uk/efo/EFO_0000479
793,http://purl.obolibrary.org/obo/NCIT_C3402,LOOM,http://www.ebi.ac.uk/efo/EFO_1000562
794,http://purl.obolibrary.org/obo/NCIT_C3400,LOOM,http://www.ebi.ac.uk/efo/EFO_0001376
795,http://purl.obolibrary.org/obo/NCIT_C97083,LOOM,http://www.ebi.ac.uk/efo/EFO_0007275
796,http://purl.obolibrary.org/obo/NCIT_C41477,LOOM,http://www.ebi.ac.uk/efo/EFO_0009834
797,http://purl.obolibrary.org/obo/NCIT_C50469,LOOM,http://www.ebi.ac.uk/efo/EFO_0008626
798,http://purl.obolibrary.org/obo/NCIT_C3628,LOOM,http://www.ebi.ac.uk/efo/EFO_1000122
799,http://purl.obolibrary.org/obo/NCIT_C39944,LOOM,http://www.ebi.ac.uk/efo/EFO_1000568
800,http://purl.obolibrary.org/obo/NCIT_C26951,LOOM,http://www.ebi.ac.uk/efo/EFO_0009562
801,http://purl.obolibrary.org/obo/NCIT_C26909,LOOM,http://www.ebi.ac.uk/efo/EFO_1001231
802,http://purl.obolibrary.org/obo/NCIT_C26832,LOOM,http://www.ebi.ac.uk/efo/EFO_1001472
803,http://purl.obolibrary.org/obo/NCIT_C3692,LOOM,http://www.ebi.ac.uk/efo/EFO_0006772
804,http://purl.obolibrary.org/obo/NCIT_C3698,LOOM,http://www.ebi.ac.uk/efo/EFO_1000177
805,http://purl.obolibrary.org/obo/NCIT_C3694,LOOM,http://www.ebi.ac.uk/efo/EFO_0004199
806,http://purl.obolibrary.org/obo/NCIT_C5935,LOOM,http://www.ebi.ac.uk/efo/EFO_1000555
807,http://purl.obolibrary.org/obo/NCIT_C116314,LOOM,http://www.ebi.ac.uk/efo/EFO_0009842
808,http://purl.obolibrary.org/obo/NCIT_C181246,LOOM,http://www.ebi.ac.uk/efo/EFO_0009852
809,http://purl.obolibrary.org/obo/NCIT_C49677,LOOM,http://www.ebi.ac.uk/efo/EFO_0004326
810,http://purl.obolibrary.org/obo/NCIT_C128369,LOOM,http://www.ebi.ac.uk/efo/EFO_0009604
811,http://purl.obolibrary.org/obo/NCIT_C34768,LOOM,http://www.ebi.ac.uk/efo/EFO_0005046
812,http://purl.obolibrary.org/obo/NCIT_C4838,LOOM,http://www.ebi.ac.uk/efo/EFO_1000227
813,http://purl.obolibrary.org/obo/NCIT_C79695,LOOM,http://www.ebi.ac.uk/efo/EFO_0009430
814,http://purl.obolibrary.org/obo/NCIT_C34885,LOOM,http://www.ebi.ac.uk/efo/EFO_0004992
815,http://purl.obolibrary.org/obo/NCIT_C116973,LOOM,http://www.ebi.ac.uk/efo/EFO_0003932
816,http://purl.obolibrary.org/obo/NCIT_C84547,LOOM,http://www.ebi.ac.uk/efo/EFO_0007140
817,http://purl.obolibrary.org/obo/NCIT_C9459,LOOM,http://www.ebi.ac.uk/efo/EFO_1000135
818,http://purl.obolibrary.org/obo/NCIT_C34562,LOOM,http://www.ebi.ac.uk/efo/EFO_0008623
819,http://purl.obolibrary.org/obo/NCIT_C2915,LOOM,http://www.ebi.ac.uk/efo/EFO_0004243
820,http://purl.obolibrary.org/obo/NCIT_C2919,LOOM,http://www.ebi.ac.uk/efo/EFO_0000673
821,http://purl.obolibrary.org/obo/NCIT_C2914,LOOM,http://www.ebi.ac.uk/efo/EFO_0007543
822,http://purl.obolibrary.org/obo/NCIT_C2910,LOOM,http://www.ebi.ac.uk/efo/EFO_0003869
823,http://purl.obolibrary.org/obo/NCIT_C2916,LOOM,http://www.ebi.ac.uk/efo/EFO_0000313
824,http://purl.obolibrary.org/obo/NCIT_C2911,LOOM,http://www.ebi.ac.uk/efo/EFO_0009661
825,http://purl.obolibrary.org/obo/NCIT_C3179,LOOM,http://www.ebi.ac.uk/efo/EFO_1000179
826,http://purl.obolibrary.org/obo/NCIT_C3178,LOOM,http://www.ebi.ac.uk/efo/EFO_1001779
827,http://purl.obolibrary.org/obo/NCIT_C3171,LOOM,http://www.ebi.ac.uk/efo/EFO_0000222
828,http://purl.obolibrary.org/obo/NCIT_C94829,LOOM,http://www.ebi.ac.uk/efo/EFO_1001379
829,http://purl.obolibrary.org/obo/NCIT_C4827,LOOM,http://www.ebi.ac.uk/efo/EFO_1000075
830,http://purl.obolibrary.org/obo/NCIT_C8106,LOOM,http://www.ebi.ac.uk/efo/EFO_1000414
831,http://purl.obolibrary.org/obo/NCIT_C8108,LOOM,http://www.ebi.ac.uk/efo/EFO_1000415
832,http://purl.obolibrary.org/obo/NCIT_C8107,LOOM,http://www.ebi.ac.uk/efo/EFO_1000437
833,http://purl.obolibrary.org/obo/NCIT_C84970,LOOM,http://www.ebi.ac.uk/efo/EFO_0005252
834,http://purl.obolibrary.org/obo/NCIT_C26781,LOOM,http://www.ebi.ac.uk/efo/EFO_0003948
835,http://purl.obolibrary.org/obo/NCIT_C84633,LOOM,http://www.ebi.ac.uk/efo/EFO_0004152
836,http://purl.obolibrary.org/obo/NCIT_C106497,LOOM,http://www.ebi.ac.uk/efo/EFO_0004704
837,http://purl.obolibrary.org/obo/NCIT_C34389,LOOM,http://www.ebi.ac.uk/efo/EFO_1000813
838,http://purl.obolibrary.org/obo/NCIT_C26723,LOOM,http://www.ebi.ac.uk/efo/EFO_0003872
839,http://purl.obolibrary.org/obo/NCIT_C20464,LOOM,http://www.ebi.ac.uk/efo/EFO_0003786
840,http://purl.obolibrary.org/obo/NCIT_C120433,LOOM,http://www.ebi.ac.uk/efo/EFO_1001979
841,http://purl.obolibrary.org/obo/NCIT_C4062,LOOM,http://www.ebi.ac.uk/efo/EFO_1001016
842,http://purl.obolibrary.org/obo/NCIT_C5940,LOOM,http://www.ebi.ac.uk/efo/EFO_1000554
843,http://purl.obolibrary.org/obo/NCIT_C5942,LOOM,http://www.ebi.ac.uk/efo/EFO_1000463
844,http://purl.obolibrary.org/obo/NCIT_C5948,LOOM,http://www.ebi.ac.uk/efo/EFO_1000379
845,http://purl.obolibrary.org/obo/NCIT_C50450,LOOM,http://www.ebi.ac.uk/efo/EFO_0007126
846,http://purl.obolibrary.org/obo/NCIT_C4540,LOOM,http://www.ebi.ac.uk/efo/EFO_1000317
847,http://purl.obolibrary.org/obo/NCIT_C4549,LOOM,http://www.ebi.ac.uk/efo/EFO_1000206
848,http://purl.obolibrary.org/obo/NCIT_C27038,LOOM,http://www.ebi.ac.uk/efo/EFO_1001467
849,http://purl.obolibrary.org/obo/NCIT_C34956,LOOM,http://www.ebi.ac.uk/efo/EFO_0009687
850,http://purl.obolibrary.org/obo/NCIT_C114656,LOOM,http://www.ebi.ac.uk/efo/EFO_1001952
851,http://purl.obolibrary.org/obo/NCIT_C95599,LOOM,http://www.ebi.ac.uk/efo/EFO_1000445
852,http://purl.obolibrary.org/obo/NCIT_C27814,LOOM,http://www.ebi.ac.uk/efo/EFO_0005540
853,http://purl.obolibrary.org/obo/NCIT_C7699,LOOM,http://www.ebi.ac.uk/efo/EFO_1000268
854,http://purl.obolibrary.org/obo/NCIT_C35111,LOOM,http://www.ebi.ac.uk/efo/EFO_1001119
855,http://purl.obolibrary.org/obo/NCIT_C98963,LOOM,http://www.ebi.ac.uk/efo/EFO_1000989
856,http://purl.obolibrary.org/obo/NCIT_C62545,LOOM,http://www.ebi.ac.uk/efo/EFO_1000850
857,http://purl.obolibrary.org/obo/NCIT_C35436,LOOM,http://www.ebi.ac.uk/efo/EFO_0007196
858,http://purl.obolibrary.org/obo/NCIT_C41366,LOOM,http://www.ebi.ac.uk/efo/EFO_0002686
859,http://purl.obolibrary.org/obo/NCIT_C5315,LOOM,http://www.ebi.ac.uk/efo/EFO_1000848
860,http://purl.obolibrary.org/obo/NCIT_C26766,LOOM,http://www.ebi.ac.uk/efo/EFO_0003895
861,http://purl.obolibrary.org/obo/NCIT_C92622,LOOM,http://www.ebi.ac.uk/efo/EFO_1001892
862,http://purl.obolibrary.org/obo/NCIT_C26819,LOOM,http://www.ebi.ac.uk/efo/EFO_0003834
863,http://purl.obolibrary.org/obo/NCIT_C125708,LOOM,http://www.ebi.ac.uk/efo/EFO_0009046
864,http://purl.obolibrary.org/obo/NCIT_C125702,LOOM,http://www.ebi.ac.uk/efo/EFO_0009044
865,http://purl.obolibrary.org/obo/NCIT_C125707,LOOM,http://www.ebi.ac.uk/efo/EFO_0009045
866,http://purl.obolibrary.org/obo/NCIT_C26794,LOOM,http://www.ebi.ac.uk/efo/EFO_0003964
867,http://purl.obolibrary.org/obo/NCIT_C34747,LOOM,http://www.ebi.ac.uk/efo/EFO_1000720
868,http://purl.obolibrary.org/obo/NCIT_C27595,LOOM,http://www.ebi.ac.uk/efo/EFO_1000936
869,http://purl.obolibrary.org/obo/NCIT_C172313,LOOM,http://www.ebi.ac.uk/efo/EFO_0007248
870,http://purl.obolibrary.org/obo/NCIT_C5858,LOOM,http://www.ebi.ac.uk/efo/EFO_1000324
871,http://purl.obolibrary.org/obo/NCIT_C84691,LOOM,http://www.ebi.ac.uk/efo/EFO_1000692
872,http://purl.obolibrary.org/obo/NCIT_C34859,LOOM,http://www.ebi.ac.uk/efo/EFO_1000744
873,http://purl.obolibrary.org/obo/NCIT_C5681,LOOM,http://www.ebi.ac.uk/efo/EFO_1000194
874,http://purl.obolibrary.org/obo/NCIT_C26866,LOOM,http://www.ebi.ac.uk/efo/EFO_0003830
875,http://purl.obolibrary.org/obo/NCIT_C35108,LOOM,http://www.ebi.ac.uk/efo/EFO_1001864
876,http://purl.obolibrary.org/obo/NCIT_C26867,LOOM,http://www.ebi.ac.uk/efo/EFO_1000722
877,http://purl.obolibrary.org/obo/NCIT_C79573,LOOM,http://www.ebi.ac.uk/efo/EFO_1001481
878,http://purl.obolibrary.org/obo/NCIT_C35838,LOOM,http://www.ebi.ac.uk/efo/EFO_1000076
879,http://purl.obolibrary.org/obo/NCIT_C9306,LOOM,http://www.ebi.ac.uk/efo/EFO_1001968
880,http://purl.obolibrary.org/obo/NCIT_C9301,LOOM,http://www.ebi.ac.uk/efo/EFO_1000157
881,http://purl.obolibrary.org/obo/NCIT_C9300,LOOM,http://www.ebi.ac.uk/efo/EFO_1000068
882,http://purl.obolibrary.org/obo/NCIT_C35078,LOOM,http://www.ebi.ac.uk/efo/EFO_0004895
883,http://purl.obolibrary.org/obo/NCIT_C43552,LOOM,http://www.ebi.ac.uk/efo/EFO_1000538
884,http://purl.obolibrary.org/obo/NCIT_C17427,LOOM,http://www.ebi.ac.uk/efo/EFO_0004319
885,http://purl.obolibrary.org/obo/NCIT_C45430,LOOM,http://www.ebi.ac.uk/efo/EFO_0009506
886,http://purl.obolibrary.org/obo/NCIT_C34493,LOOM,http://www.ebi.ac.uk/efo/EFO_0007212
887,http://purl.obolibrary.org/obo/NCIT_C84753,LOOM,http://www.ebi.ac.uk/efo/EFO_0007299
888,http://purl.obolibrary.org/obo/NCIT_C35614,LOOM,http://www.ebi.ac.uk/efo/EFO_1001873
889,http://purl.obolibrary.org/obo/NCIT_C34441,LOOM,http://www.ebi.ac.uk/efo/EFO_0009516
890,http://purl.obolibrary.org/obo/NCIT_C9170,LOOM,http://www.ebi.ac.uk/efo/EFO_1000267
891,http://purl.obolibrary.org/obo/NCIT_C3099,LOOM,http://www.ebi.ac.uk/efo/EFO_0000182
892,http://purl.obolibrary.org/obo/NCIT_C2868,LOOM,http://www.ebi.ac.uk/efo/EFO_1001875
893,http://purl.obolibrary.org/obo/NCIT_C2864,LOOM,http://www.ebi.ac.uk/efo/EFO_0002608
894,http://purl.obolibrary.org/obo/NCIT_C2862,LOOM,http://www.ebi.ac.uk/efo/EFO_0002430
895,http://purl.obolibrary.org/obo/NCIT_C2860,LOOM,http://www.ebi.ac.uk/efo/EFO_1000798
896,http://purl.obolibrary.org/obo/NCIT_C2867,LOOM,http://www.ebi.ac.uk/efo/EFO_1001454
897,http://purl.obolibrary.org/obo/NCIT_C34525,LOOM,http://www.ebi.ac.uk/efo/EFO_0004718
898,http://purl.obolibrary.org/obo/NCIT_C97140,LOOM,http://www.ebi.ac.uk/efo/EFO_0008998
899,http://purl.obolibrary.org/obo/NCIT_C50558,LOOM,http://www.ebi.ac.uk/efo/EFO_0009631
900,http://purl.obolibrary.org/obo/NCIT_C6375,LOOM,http://www.ebi.ac.uk/efo/EFO_1000779
901,http://purl.obolibrary.org/obo/NCIT_C8300,LOOM,http://www.ebi.ac.uk/efo/EFO_1000895
902,http://purl.obolibrary.org/obo/NCIT_C16564,LOOM,http://www.ebi.ac.uk/efo/EFO_0001799
903,http://purl.obolibrary.org/obo/NCIT_C82466,LOOM,http://www.ebi.ac.uk/efo/EFO_0009434
904,http://purl.obolibrary.org/obo/NCIT_C97159,LOOM,http://www.ebi.ac.uk/efo/EFO_0003757
905,http://purl.obolibrary.org/obo/NCIT_C99083,LOOM,http://www.ebi.ac.uk/efo/EFO_0003944
906,http://purl.obolibrary.org/obo/NCIT_C79594,LOOM,http://www.ebi.ac.uk/efo/EFO_0009625
907,http://purl.obolibrary.org/obo/NCIT_C6485,LOOM,http://www.ebi.ac.uk/efo/EFO_1000561
908,http://purl.obolibrary.org/obo/NCIT_C6488,LOOM,http://www.ebi.ac.uk/efo/EFO_1000148
909,http://purl.obolibrary.org/obo/NCIT_C61443,LOOM,http://www.ebi.ac.uk/efo/EFO_0010269
910,http://purl.obolibrary.org/obo/NCIT_C122812,LOOM,http://www.ebi.ac.uk/efo/EFO_0004263
911,http://purl.obolibrary.org/obo/NCIT_C34983,LOOM,http://www.ebi.ac.uk/efo/EFO_0007467
912,http://purl.obolibrary.org/obo/NCIT_C26862,LOOM,http://www.ebi.ac.uk/efo/EFO_0000660
913,http://purl.obolibrary.org/obo/NCIT_C5906,LOOM,http://www.ebi.ac.uk/efo/EFO_1000346
914,http://purl.obolibrary.org/obo/NCIT_C50687,LOOM,http://www.ebi.ac.uk/efo/EFO_0009679
915,http://purl.obolibrary.org/obo/NCIT_C26896,LOOM,http://www.ebi.ac.uk/efo/EFO_0007350
916,http://purl.obolibrary.org/obo/NCIT_C84681,LOOM,http://www.ebi.ac.uk/efo/EFO_0007244
917,http://purl.obolibrary.org/obo/NCIT_C34924,LOOM,http://www.ebi.ac.uk/efo/EFO_0007434
918,http://purl.obolibrary.org/obo/NCIT_C139218,LOOM,http://www.ebi.ac.uk/efo/EFO_0007800
919,http://purl.obolibrary.org/obo/NCIT_C34549,LOOM,http://www.ebi.ac.uk/efo/EFO_0009522
920,http://purl.obolibrary.org/obo/NCIT_C45540,LOOM,http://www.ebi.ac.uk/efo/EFO_1000336
921,http://purl.obolibrary.org/obo/NCIT_C95501,LOOM,http://www.ebi.ac.uk/efo/EFO_0005135
922,http://purl.obolibrary.org/obo/NCIT_C2895,LOOM,http://www.ebi.ac.uk/efo/EFO_1000116
923,http://purl.obolibrary.org/obo/NCIT_C2897,LOOM,http://www.ebi.ac.uk/efo/EFO_0000284
924,http://purl.obolibrary.org/obo/NCIT_C94524,LOOM,http://www.ebi.ac.uk/efo/EFO_1000477
925,http://purl.obolibrary.org/obo/NCIT_C84750,LOOM,http://www.ebi.ac.uk/efo/EFO_0007297
926,http://purl.obolibrary.org/obo/NCIT_C26849,LOOM,http://www.ebi.ac.uk/efo/EFO_0008588
927,http://purl.obolibrary.org/obo/NCIT_C6414,LOOM,http://www.ebi.ac.uk/efo/EFO_1000128
928,http://purl.obolibrary.org/obo/NCIT_C84427,LOOM,http://www.ebi.ac.uk/efo/EFO_0004228
929,http://purl.obolibrary.org/obo/NCIT_C34467,LOOM,http://www.ebi.ac.uk/efo/EFO_1000557
930,http://purl.obolibrary.org/obo/NCIT_C85208,LOOM,http://www.ebi.ac.uk/efo/EFO_1001444
931,http://purl.obolibrary.org/obo/NCIT_C111786,LOOM,http://www.ebi.ac.uk/efo/EFO_1000222
932,http://purl.obolibrary.org/obo/NCIT_C7393,LOOM,http://www.ebi.ac.uk/efo/EFO_1001424
933,http://purl.obolibrary.org/obo/NCIT_C16033,LOOM,http://www.ebi.ac.uk/efo/EFO_0009642
934,http://purl.obolibrary.org/obo/NCIT_C61229,LOOM,http://www.ebi.ac.uk/efo/EFO_0006927
935,http://purl.obolibrary.org/obo/NCIT_C17204,LOOM,http://www.ebi.ac.uk/efo/EFO_0003960
936,http://purl.obolibrary.org/obo/NCIT_C9110,LOOM,http://www.ebi.ac.uk/efo/EFO_1000131
937,http://purl.obolibrary.org/obo/NCIT_C9118,LOOM,http://www.ebi.ac.uk/efo/EFO_0000691
938,http://purl.obolibrary.org/obo/NCIT_C6938,LOOM,http://www.ebi.ac.uk/efo/EFO_0005591
939,http://purl.obolibrary.org/obo/NCIT_C82994,LOOM,http://www.ebi.ac.uk/efo/EFO_0007347
940,http://purl.obolibrary.org/obo/NCIT_C3024,LOOM,http://www.ebi.ac.uk/efo/EFO_1000694
941,http://purl.obolibrary.org/obo/NCIT_C85220,LOOM,http://www.ebi.ac.uk/efo/EFO_1001237
942,http://purl.obolibrary.org/obo/NCIT_C26855,LOOM,http://www.ebi.ac.uk/efo/EFO_1000756
943,http://purl.obolibrary.org/obo/NCIT_C27189,LOOM,http://www.ebi.ac.uk/efo/EFO_0008507
944,http://purl.obolibrary.org/obo/NCIT_C85026,LOOM,http://www.ebi.ac.uk/efo/EFO_0003783
945,http://purl.obolibrary.org/obo/NCIT_C84551,LOOM,http://www.ebi.ac.uk/efo/EFO_0007144
946,http://purl.obolibrary.org/obo/NCIT_C168519,LOOM,http://www.ebi.ac.uk/efo/EFO_0009780
947,http://purl.obolibrary.org/obo/NCIT_C96416,LOOM,http://www.ebi.ac.uk/efo/EFO_1000091
948,http://purl.obolibrary.org/obo/NCIT_C17941,LOOM,http://www.ebi.ac.uk/efo/EFO_0000487
949,http://purl.obolibrary.org/obo/NCIT_C84467,LOOM,http://www.ebi.ac.uk/efo/EFO_0007536
950,http://purl.obolibrary.org/obo/NCIT_C34445,LOOM,http://www.ebi.ac.uk/efo/EFO_0007191
951,http://purl.obolibrary.org/obo/NCIT_C3981,LOOM,http://www.ebi.ac.uk/efo/EFO_1001085
952,http://purl.obolibrary.org/obo/NCIT_C5585,LOOM,http://www.ebi.ac.uk/efo/EFO_1000531
953,http://purl.obolibrary.org/obo/NCIT_C128438,LOOM,http://www.ebi.ac.uk/efo/EFO_1001233
954,http://purl.obolibrary.org/obo/NCIT_C128439,LOOM,http://www.ebi.ac.uk/efo/EFO_0007294
955,http://purl.obolibrary.org/obo/NCIT_C6142,LOOM,http://www.ebi.ac.uk/efo/EFO_0005582
956,http://purl.obolibrary.org/obo/NCIT_C63709,LOOM,http://www.ebi.ac.uk/efo/EFO_0005279
957,http://purl.obolibrary.org/obo/NCIT_C29885,LOOM,http://www.ebi.ac.uk/efo/EFO_0005879
958,http://purl.obolibrary.org/obo/NCIT_C8361,LOOM,http://www.ebi.ac.uk/efo/EFO_1000273
959,http://purl.obolibrary.org/obo/NCIT_C97161,LOOM,http://www.ebi.ac.uk/efo/EFO_0003758
960,http://purl.obolibrary.org/obo/NCIT_C129739,LOOM,http://www.ebi.ac.uk/efo/EFO_1001511
