	source_ontology	source_id	map_method	target_id
3493	EFO	http://purl.obolibrary.org/obo/PR_000001012	LOOM	http://purl.obolibrary.org/obo/NCIT_C17373
3494	EFO	http://purl.obolibrary.org/obo/PR_000005524	LOOM	http://purl.obolibrary.org/obo/NCIT_C21517
3495	EFO	http://www.ebi.ac.uk/efo/EFO_1000303	LOOM	http://purl.obolibrary.org/obo/NCIT_C39824
3496	EFO	http://purl.obolibrary.org/obo/MONDO_0001129	LOOM	http://purl.obolibrary.org/obo/NCIT_C7604
3497	EFO	http://purl.obolibrary.org/obo/PR_000008085	LOOM	http://purl.obolibrary.org/obo/NCIT_C38380
3498	EFO	http://www.ebi.ac.uk/efo/EFO_1000582	LOOM	http://purl.obolibrary.org/obo/NCIT_C6885
3499	EFO	http://purl.obolibrary.org/obo/CHEBI_29693	LOOM	http://purl.obolibrary.org/obo/NCIT_C187031
3500	EFO	http://www.ebi.ac.uk/efo/EFO_0006462	LOOM	http://purl.obolibrary.org/obo/NCIT_C5243
3501	EFO	http://purl.obolibrary.org/obo/PR_000008247	LOOM	http://purl.obolibrary.org/obo/NCIT_C102460
3502	EFO	http://www.ebi.ac.uk/efo/EFO_0000524	LOOM	http://purl.obolibrary.org/obo/NCIT_C27571
3503	EFO	http://www.ebi.ac.uk/efo/EFO_0006886	LOOM	http://purl.obolibrary.org/obo/NCIT_C121970
3504	EFO	http://www.ebi.ac.uk/efo/EFO_0009618	LOOM	http://purl.obolibrary.org/obo/NCIT_C28236
3505	EFO	http://purl.obolibrary.org/obo/PR_000013978	LOOM	http://purl.obolibrary.org/obo/NCIT_C17416
3506	EFO	http://purl.obolibrary.org/obo/PR_000006967	LOOM	http://purl.obolibrary.org/obo/NCIT_C84498
3507	EFO	http://www.ebi.ac.uk/efo/EFO_0007064	LOOM	http://purl.obolibrary.org/obo/NCIT_C20180
3508	EFO	http://purl.obolibrary.org/obo/MONDO_0021546	LOOM	http://purl.obolibrary.org/obo/NCIT_C131526
3509	EFO	http://www.ebi.ac.uk/efo/EFO_1000733	LOOM	http://purl.obolibrary.org/obo/NCIT_C27548
3510	EFO	http://purl.obolibrary.org/obo/MONDO_0024337	LOOM	http://purl.obolibrary.org/obo/NCIT_C39852
3511	EFO	http://purl.obolibrary.org/obo/PR_000009659	LOOM	http://purl.obolibrary.org/obo/NCIT_C116277
3512	EFO	http://purl.obolibrary.org/obo/HP_0006625	LOOM	http://purl.obolibrary.org/obo/NCIT_C94770
3513	EFO	http://purl.obolibrary.org/obo/MONDO_0012806	LOOM	http://purl.obolibrary.org/obo/NCIT_C176826
3514	EFO	http://purl.obolibrary.org/obo/CHEBI_35569	LOOM	http://purl.obolibrary.org/obo/NCIT_C29709
3515	EFO	http://purl.obolibrary.org/obo/MONDO_0021229	LOOM	http://purl.obolibrary.org/obo/NCIT_C4364
3516	EFO	http://purl.obolibrary.org/obo/PR_000005926	LOOM	http://purl.obolibrary.org/obo/NCIT_C30126
3517	EFO	http://www.ebi.ac.uk/efo/EFO_0007276	LOOM	http://purl.obolibrary.org/obo/NCIT_C9281
3518	EFO	http://www.ebi.ac.uk/efo/EFO_1000510	LOOM	http://purl.obolibrary.org/obo/NCIT_C39741
3519	EFO	http://www.ebi.ac.uk/efo/EFO_1000620	LOOM	http://purl.obolibrary.org/obo/NCIT_C180915
3520	EFO	http://purl.obolibrary.org/obo/MONDO_0004007	LOOM	http://purl.obolibrary.org/obo/NCIT_C27942
3521	EFO	http://purl.obolibrary.org/obo/PR_000016853	LOOM	http://purl.obolibrary.org/obo/NCIT_C20465
3522	EFO	http://purl.obolibrary.org/obo/NCBITaxon_287	LOOM	http://purl.obolibrary.org/obo/NCIT_C86696
3523	EFO	http://purl.obolibrary.org/obo/MONDO_0030706	LOOM	http://purl.obolibrary.org/obo/NCIT_C35405
3524	EFO	http://purl.obolibrary.org/obo/MONDO_0007949	LOOM	http://purl.obolibrary.org/obo/NCIT_C128115
3525	EFO	http://www.ebi.ac.uk/efo/EFO_0010832	LOOM	http://purl.obolibrary.org/obo/NCIT_C7155
3526	EFO	http://purl.obolibrary.org/obo/PR_000006019	LOOM	http://purl.obolibrary.org/obo/NCIT_C118246
3527	EFO	http://purl.obolibrary.org/obo/PR_000001944	LOOM	http://purl.obolibrary.org/obo/NCIT_C18036
3528	EFO	http://purl.obolibrary.org/obo/MONDO_0011125	LOOM	http://purl.obolibrary.org/obo/NCIT_C156433
3529	EFO	http://www.ebi.ac.uk/efo/EFO_0003172	LOOM	http://purl.obolibrary.org/obo/NCIT_C20452
3530	EFO	http://www.ebi.ac.uk/efo/EFO_0006884	LOOM	http://purl.obolibrary.org/obo/NCIT_C7743
3531	EFO	http://purl.obolibrary.org/obo/PR_000012325	LOOM	http://purl.obolibrary.org/obo/NCIT_C95440
3532	EFO	http://purl.obolibrary.org/obo/CHEBI_48028	LOOM	http://purl.obolibrary.org/obo/NCIT_C1121
3533	EFO	http://purl.obolibrary.org/obo/PR_000006070	LOOM	http://purl.obolibrary.org/obo/NCIT_C20475
3534	EFO	http://purl.obolibrary.org/obo/MONDO_0003331	LOOM	http://purl.obolibrary.org/obo/NCIT_C7286
3535	EFO	http://purl.obolibrary.org/obo/MONDO_0019234	LOOM	http://purl.obolibrary.org/obo/NCIT_C155747
3536	EFO	http://purl.obolibrary.org/obo/PR_000009947	LOOM	http://purl.obolibrary.org/obo/NCIT_C88990
3537	EFO	http://purl.obolibrary.org/obo/MONDO_0024715	LOOM	http://purl.obolibrary.org/obo/NCIT_C3829
3538	EFO	http://purl.obolibrary.org/obo/MONDO_0003399	LOOM	http://purl.obolibrary.org/obo/NCIT_C6752
3539	EFO	http://purl.obolibrary.org/obo/PR_000016338	LOOM	http://purl.obolibrary.org/obo/NCIT_C126125
3540	EFO	http://purl.obolibrary.org/obo/MONDO_0018170	LOOM	http://purl.obolibrary.org/obo/NCIT_C122796
3541	EFO	http://purl.obolibrary.org/obo/PR_000016474	LOOM	http://purl.obolibrary.org/obo/NCIT_C84996
3542	EFO	http://purl.obolibrary.org/obo/PR_000008637	LOOM	http://purl.obolibrary.org/obo/NCIT_C179337
3543	EFO	http://purl.obolibrary.org/obo/MONDO_0003265	LOOM	http://purl.obolibrary.org/obo/NCIT_C92191
3544	EFO	http://purl.obolibrary.org/obo/MONDO_0020760	LOOM	http://purl.obolibrary.org/obo/NCIT_C2906
3545	EFO	http://purl.obolibrary.org/obo/MONDO_0020657	LOOM	http://purl.obolibrary.org/obo/NCIT_C27683
3546	EFO	http://purl.obolibrary.org/obo/PR_000004831	LOOM	http://purl.obolibrary.org/obo/NCIT_C140244
3547	EFO	http://purl.obolibrary.org/obo/PR_000008316	LOOM	http://purl.obolibrary.org/obo/NCIT_C29679
3548	EFO	http://purl.obolibrary.org/obo/PR_000006609	LOOM	http://purl.obolibrary.org/obo/NCIT_C148374
3549	EFO	http://purl.obolibrary.org/obo/MONDO_0024662	LOOM	http://purl.obolibrary.org/obo/NCIT_C5675
3550	EFO	http://purl.obolibrary.org/obo/MONDO_0004336	LOOM	http://purl.obolibrary.org/obo/NCIT_C9168
3551	EFO	http://purl.obolibrary.org/obo/MONDO_0001634	LOOM	http://purl.obolibrary.org/obo/NCIT_C6178
3552	EFO	http://purl.obolibrary.org/obo/PR_000006151	LOOM	http://purl.obolibrary.org/obo/NCIT_C113317
3553	EFO	http://purl.obolibrary.org/obo/MONDO_0800451	LOOM	http://purl.obolibrary.org/obo/NCIT_C115207
3554	EFO	http://purl.obolibrary.org/obo/MONDO_0001828	LOOM	http://purl.obolibrary.org/obo/NCIT_C118712
3555	EFO	http://purl.obolibrary.org/obo/PR_000008735	LOOM	http://purl.obolibrary.org/obo/NCIT_C38496
3556	EFO	http://purl.obolibrary.org/obo/PR_000031137	LOOM	http://purl.obolibrary.org/obo/NCIT_C124945
3557	EFO	http://purl.obolibrary.org/obo/PR_000005041	LOOM	http://purl.obolibrary.org/obo/NCIT_C131150
3558	EFO	http://www.ebi.ac.uk/efo/EFO_1000450	LOOM	http://purl.obolibrary.org/obo/NCIT_C4122
3559	EFO	http://purl.obolibrary.org/obo/MONDO_0021605	LOOM	http://purl.obolibrary.org/obo/NCIT_C4354
3560	EFO	http://purl.obolibrary.org/obo/PR_000014493	LOOM	http://purl.obolibrary.org/obo/NCIT_C102463
3561	EFO	http://purl.obolibrary.org/obo/NCBITaxon_119676	LOOM	http://purl.obolibrary.org/obo/NCIT_C127684
3562	EFO	http://purl.obolibrary.org/obo/MONDO_0002217	LOOM	http://purl.obolibrary.org/obo/NCIT_C5153
3563	EFO	http://purl.obolibrary.org/obo/MONDO_0004043	LOOM	http://purl.obolibrary.org/obo/NCIT_C6174
3564	EFO	http://purl.obolibrary.org/obo/MONDO_0002116	LOOM	http://purl.obolibrary.org/obo/NCIT_C7430
3565	EFO	http://purl.obolibrary.org/obo/MONDO_0000934	LOOM	http://purl.obolibrary.org/obo/NCIT_C6027
3566	EFO	http://purl.obolibrary.org/obo/PR_000004399	LOOM	http://purl.obolibrary.org/obo/NCIT_C103961
3567	EFO	http://purl.obolibrary.org/obo/MONDO_0019026	LOOM	http://purl.obolibrary.org/obo/NCIT_C129733
3568	EFO	http://purl.obolibrary.org/obo/MONDO_0000430	LOOM	http://purl.obolibrary.org/obo/NCIT_C3468
3569	EFO	http://www.ebi.ac.uk/efo/EFO_0007323	LOOM	http://purl.obolibrary.org/obo/NCIT_C84786
3570	EFO	http://purl.obolibrary.org/obo/MONDO_0002880	LOOM	http://purl.obolibrary.org/obo/NCIT_C7317
3571	EFO	http://www.ebi.ac.uk/efo/EFO_0003266	LOOM	http://purl.obolibrary.org/obo/NCIT_C33975
3572	EFO	http://purl.obolibrary.org/obo/PR_000011295	LOOM	http://purl.obolibrary.org/obo/NCIT_C33975
3573	EFO	http://purl.obolibrary.org/obo/MONDO_0003786	LOOM	http://purl.obolibrary.org/obo/NCIT_C6544
3574	EFO	http://purl.obolibrary.org/obo/PR_000001369	LOOM	http://purl.obolibrary.org/obo/NCIT_C28509
3575	EFO	http://www.ebi.ac.uk/efo/EFO_1000549	LOOM	http://purl.obolibrary.org/obo/NCIT_C7306
3576	EFO	http://purl.obolibrary.org/obo/PR_000009737	LOOM	http://purl.obolibrary.org/obo/NCIT_C105936
3577	EFO	http://www.ebi.ac.uk/efo/EFO_0003890	LOOM	http://purl.obolibrary.org/obo/NCIT_C3894
3578	EFO	http://purl.obolibrary.org/obo/PR_000006688	LOOM	http://purl.obolibrary.org/obo/NCIT_C126991
3579	EFO	http://www.ebi.ac.uk/efo/EFO_0004323	LOOM	http://purl.obolibrary.org/obo/NCIT_C16840
3580	EFO	http://purl.obolibrary.org/obo/MONDO_0004705	LOOM	http://purl.obolibrary.org/obo/NCIT_C5752
3581	EFO	http://purl.obolibrary.org/obo/PR_000010677	LOOM	http://purl.obolibrary.org/obo/NCIT_C127878
3582	EFO	http://purl.obolibrary.org/obo/CL_0002193	LOOM	http://purl.obolibrary.org/obo/NCIT_C13115
3583	EFO	http://purl.obolibrary.org/obo/PR_000009459	LOOM	http://purl.obolibrary.org/obo/NCIT_C16488
3584	EFO	http://purl.obolibrary.org/obo/PR_000007129	LOOM	http://purl.obolibrary.org/obo/NCIT_C26162
3585	EFO	http://purl.obolibrary.org/obo/MONDO_0021652	LOOM	http://purl.obolibrary.org/obo/NCIT_C4127
3586	EFO	http://purl.obolibrary.org/obo/PR_000012833	LOOM	http://purl.obolibrary.org/obo/NCIT_C116274
3587	EFO	http://purl.obolibrary.org/obo/PR_000017522	LOOM	http://purl.obolibrary.org/obo/NCIT_C96032
3588	EFO	http://purl.obolibrary.org/obo/PR_000016245	LOOM	http://purl.obolibrary.org/obo/NCIT_C95254
3589	EFO	http://purl.obolibrary.org/obo/PR_000007270	LOOM	http://purl.obolibrary.org/obo/NCIT_C26136
3590	EFO	http://purl.obolibrary.org/obo/PR_000016194	LOOM	http://purl.obolibrary.org/obo/NCIT_C30081
3591	EFO	http://purl.obolibrary.org/obo/CHEBI_33284	LOOM	http://purl.obolibrary.org/obo/NCIT_C1814
3592	EFO	http://purl.obolibrary.org/obo/NCBITaxon_4502	LOOM	http://purl.obolibrary.org/obo/NCIT_C72267
3593	EFO	http://www.ebi.ac.uk/efo/EFO_1000283	LOOM	http://purl.obolibrary.org/obo/NCIT_C3642
3594	EFO	http://purl.obolibrary.org/obo/MONDO_0016419	LOOM	http://purl.obolibrary.org/obo/NCIT_C4503
3595	EFO	http://www.ebi.ac.uk/efo/EFO_1000322	LOOM	http://purl.obolibrary.org/obo/NCIT_C96839
3596	EFO	http://purl.obolibrary.org/obo/MONDO_0006267	LOOM	http://purl.obolibrary.org/obo/NCIT_C96839
3597	EFO	http://purl.obolibrary.org/obo/MONDO_0002863	LOOM	http://purl.obolibrary.org/obo/NCIT_C4259
3598	EFO	http://purl.obolibrary.org/obo/MONDO_0024582	LOOM	http://purl.obolibrary.org/obo/NCIT_C3054
3599	EFO	http://purl.obolibrary.org/obo/PR_000017565	LOOM	http://purl.obolibrary.org/obo/NCIT_C17918
3600	EFO	http://purl.obolibrary.org/obo/PR_000001754	LOOM	http://purl.obolibrary.org/obo/NCIT_C94300
3601	EFO	http://purl.obolibrary.org/obo/MONDO_0013168	LOOM	http://purl.obolibrary.org/obo/NCIT_C174435
3602	EFO	http://purl.obolibrary.org/obo/MONDO_0021258	LOOM	http://purl.obolibrary.org/obo/NCIT_C2949
3603	EFO	http://purl.obolibrary.org/obo/NCBITaxon_41529	LOOM	http://purl.obolibrary.org/obo/NCIT_C124378
3604	EFO	http://purl.obolibrary.org/obo/UBERON_0001768	LOOM	http://purl.obolibrary.org/obo/NCIT_C12811
3605	EFO	http://purl.obolibrary.org/obo/MONDO_0009319	LOOM	http://purl.obolibrary.org/obo/NCIT_C84988
3606	EFO	http://purl.obolibrary.org/obo/PR_000001222	LOOM	http://purl.obolibrary.org/obo/NCIT_C105930
3607	EFO	http://www.ebi.ac.uk/efo/EFO_1001936	LOOM	http://purl.obolibrary.org/obo/NCIT_C9142
3608	EFO	http://purl.obolibrary.org/obo/PR_000015759	LOOM	http://purl.obolibrary.org/obo/NCIT_C129044
3609	EFO	http://purl.obolibrary.org/obo/PR_000015568	LOOM	http://purl.obolibrary.org/obo/NCIT_C102823
3610	EFO	http://purl.obolibrary.org/obo/PR_000009683	LOOM	http://purl.obolibrary.org/obo/NCIT_C176440
3611	EFO	http://purl.obolibrary.org/obo/PR_000029398	LOOM	http://purl.obolibrary.org/obo/NCIT_C18187
3612	EFO	http://purl.obolibrary.org/obo/PR_000007457	LOOM	http://purl.obolibrary.org/obo/NCIT_C98122
3613	EFO	http://purl.obolibrary.org/obo/PR_000007695	LOOM	http://purl.obolibrary.org/obo/NCIT_C99616
3614	EFO	http://purl.obolibrary.org/obo/PR_000005856	LOOM	http://purl.obolibrary.org/obo/NCIT_C95479
3615	EFO	http://purl.obolibrary.org/obo/MONDO_0002503	LOOM	http://purl.obolibrary.org/obo/NCIT_C7049
3616	EFO	http://purl.obolibrary.org/obo/MONDO_0003343	LOOM	http://purl.obolibrary.org/obo/NCIT_C39783
3617	EFO	http://purl.obolibrary.org/obo/NCBITaxon_1352	LOOM	http://purl.obolibrary.org/obo/NCIT_C86369
3618	EFO	http://purl.obolibrary.org/obo/MONDO_0000709	LOOM	http://purl.obolibrary.org/obo/NCIT_C35329
3619	EFO	http://purl.obolibrary.org/obo/PR_000015559	LOOM	http://purl.obolibrary.org/obo/NCIT_C102538
3620	EFO	http://purl.obolibrary.org/obo/PR_000029762	LOOM	http://purl.obolibrary.org/obo/NCIT_C19846
3621	EFO	http://www.ebi.ac.uk/efo/EFO_0003853	LOOM	http://purl.obolibrary.org/obo/NCIT_C3355
3622	EFO	http://www.ebi.ac.uk/efo/EFO_0009682	LOOM	http://purl.obolibrary.org/obo/NCIT_C35169
3623	EFO	http://purl.obolibrary.org/obo/MONDO_0002451	LOOM	http://purl.obolibrary.org/obo/NCIT_C5532
3624	EFO	http://purl.obolibrary.org/obo/PR_000007847	LOOM	http://purl.obolibrary.org/obo/NCIT_C128850
3625	EFO	http://purl.obolibrary.org/obo/UBERON_0001070	LOOM	http://purl.obolibrary.org/obo/NCIT_C32551
3626	EFO	http://purl.obolibrary.org/obo/MONDO_0056805	LOOM	http://purl.obolibrary.org/obo/NCIT_C5502
3627	EFO	http://purl.obolibrary.org/obo/PR_000007670	LOOM	http://purl.obolibrary.org/obo/NCIT_C29587
3628	EFO	http://purl.obolibrary.org/obo/PR_000029299	LOOM	http://purl.obolibrary.org/obo/NCIT_C28706
3629	EFO	http://purl.obolibrary.org/obo/PR_000002189	LOOM	http://purl.obolibrary.org/obo/NCIT_C26106
3630	EFO	http://purl.obolibrary.org/obo/NCBITaxon_605	LOOM	http://purl.obolibrary.org/obo/NCIT_C124377
3631	EFO	http://purl.obolibrary.org/obo/PR_000011412	LOOM	http://purl.obolibrary.org/obo/NCIT_C112512
3632	EFO	http://purl.obolibrary.org/obo/MONDO_0003029	LOOM	http://purl.obolibrary.org/obo/NCIT_C4489
3633	EFO	http://purl.obolibrary.org/obo/NCBITaxon_63405	LOOM	http://purl.obolibrary.org/obo/NCIT_C127685
3634	EFO	http://purl.obolibrary.org/obo/PR_000004212	LOOM	http://purl.obolibrary.org/obo/NCIT_C114683
3635	EFO	http://www.ebi.ac.uk/efo/EFO_1000547	LOOM	http://purl.obolibrary.org/obo/NCIT_C7308
3636	EFO	http://www.ebi.ac.uk/efo/EFO_1001935	LOOM	http://purl.obolibrary.org/obo/NCIT_C9143
3637	EFO	http://www.ebi.ac.uk/efo/EFO_1001973	LOOM	http://purl.obolibrary.org/obo/NCIT_C4830
3638	EFO	http://www.ebi.ac.uk/efo/EFO_1001254	LOOM	http://purl.obolibrary.org/obo/NCIT_C34664
3639	EFO	http://www.ebi.ac.uk/efo/EFO_1000461	LOOM	http://purl.obolibrary.org/obo/NCIT_C5974
3640	EFO	http://purl.obolibrary.org/obo/MONDO_0003641	LOOM	http://purl.obolibrary.org/obo/NCIT_C5503
3641	EFO	http://purl.obolibrary.org/obo/PR_000007322	LOOM	http://purl.obolibrary.org/obo/NCIT_C179139
3642	EFO	http://purl.obolibrary.org/obo/PR_000008141	LOOM	http://purl.obolibrary.org/obo/NCIT_C71023
3643	EFO	http://purl.obolibrary.org/obo/MONDO_0021119	LOOM	http://purl.obolibrary.org/obo/NCIT_C94760
3644	EFO	http://purl.obolibrary.org/obo/PR_000006720	LOOM	http://purl.obolibrary.org/obo/NCIT_C26143
3645	EFO	http://purl.obolibrary.org/obo/PR_000007546	LOOM	http://purl.obolibrary.org/obo/NCIT_C97259
3646	EFO	http://purl.obolibrary.org/obo/UBERON_0002185	LOOM	http://purl.obolibrary.org/obo/NCIT_C12683
3647	EFO	http://purl.obolibrary.org/obo/MONDO_0037747	LOOM	http://purl.obolibrary.org/obo/NCIT_C50751
3648	EFO	http://purl.obolibrary.org/obo/PR_000016509	LOOM	http://purl.obolibrary.org/obo/NCIT_C104220
3649	EFO	http://purl.obolibrary.org/obo/PR_000005859	LOOM	http://purl.obolibrary.org/obo/NCIT_C38541
3650	EFO	http://purl.obolibrary.org/obo/MONDO_0002837	LOOM	http://purl.obolibrary.org/obo/NCIT_C4120
3651	EFO	http://purl.obolibrary.org/obo/PR_000016180	LOOM	http://purl.obolibrary.org/obo/NCIT_C54234
3652	EFO	http://www.ebi.ac.uk/efo/EFO_1000625	LOOM	http://purl.obolibrary.org/obo/NCIT_C2854
3653	EFO	http://purl.obolibrary.org/obo/MONDO_0003881	LOOM	http://purl.obolibrary.org/obo/NCIT_C40308
3654	EFO	http://purl.obolibrary.org/obo/PR_000029766	LOOM	http://purl.obolibrary.org/obo/NCIT_C88946
3655	EFO	http://www.ebi.ac.uk/efo/EFO_0009848	LOOM	http://purl.obolibrary.org/obo/NCIT_C40856
3656	EFO	http://www.ebi.ac.uk/efo/EFO_0006387	LOOM	http://purl.obolibrary.org/obo/NCIT_C2971
3657	EFO	http://purl.obolibrary.org/obo/MONDO_0014563	LOOM	http://purl.obolibrary.org/obo/NCIT_C174218
3658	EFO	http://purl.obolibrary.org/obo/NCBITaxon_1303	LOOM	http://purl.obolibrary.org/obo/NCIT_C86799
3659	EFO	http://purl.obolibrary.org/obo/MONDO_0021067	LOOM	http://purl.obolibrary.org/obo/NCIT_C6437
3660	EFO	http://purl.obolibrary.org/obo/PR_000001024	LOOM	http://purl.obolibrary.org/obo/NCIT_C25276
3661	EFO	http://purl.obolibrary.org/obo/PR_000005046	LOOM	http://purl.obolibrary.org/obo/NCIT_C147930
3662	EFO	http://purl.obolibrary.org/obo/PR_000013894	LOOM	http://purl.obolibrary.org/obo/NCIT_C122746
3663	EFO	http://purl.obolibrary.org/obo/MONDO_0015072	LOOM	http://purl.obolibrary.org/obo/NCIT_C96787
3664	EFO	http://purl.obolibrary.org/obo/PR_000014828	LOOM	http://purl.obolibrary.org/obo/NCIT_C132143
3665	EFO	http://purl.obolibrary.org/obo/UBERON_0002372	LOOM	http://purl.obolibrary.org/obo/NCIT_C12802
3666	EFO	http://purl.obolibrary.org/obo/PR_000001394	LOOM	http://purl.obolibrary.org/obo/NCIT_C38921
3667	EFO	http://www.ebi.ac.uk/efo/EFO_0009713	LOOM	http://purl.obolibrary.org/obo/NCIT_C102469
3668	EFO	http://purl.obolibrary.org/obo/PR_000001877	LOOM	http://purl.obolibrary.org/obo/NCIT_C182136
3669	EFO	http://purl.obolibrary.org/obo/MONDO_0002472	LOOM	http://purl.obolibrary.org/obo/NCIT_C4397
3670	EFO	http://purl.obolibrary.org/obo/PR_000008312	LOOM	http://purl.obolibrary.org/obo/NCIT_C29675
3671	EFO	http://www.ebi.ac.uk/efo/EFO_0003898	LOOM	http://purl.obolibrary.org/obo/NCIT_C84564
3672	EFO	http://purl.obolibrary.org/obo/MONDO_0800453	LOOM	http://purl.obolibrary.org/obo/NCIT_C129868
3673	EFO	http://purl.obolibrary.org/obo/MONDO_0003959	LOOM	http://purl.obolibrary.org/obo/NCIT_C40356
3674	EFO	http://purl.obolibrary.org/obo/PR_000014023	LOOM	http://purl.obolibrary.org/obo/NCIT_C29872
3675	EFO	http://www.ebi.ac.uk/efo/EFO_1001484	LOOM	http://purl.obolibrary.org/obo/NCIT_C125664
3676	EFO	http://purl.obolibrary.org/obo/MONDO_0021175	LOOM	http://purl.obolibrary.org/obo/NCIT_C34697
3677	EFO	http://purl.obolibrary.org/obo/PR_000016602	LOOM	http://purl.obolibrary.org/obo/NCIT_C178602
3678	EFO	http://purl.obolibrary.org/obo/NCBITaxon_204038	LOOM	http://purl.obolibrary.org/obo/NCIT_C127705
3679	EFO	http://purl.obolibrary.org/obo/PR_000016058	LOOM	http://purl.obolibrary.org/obo/NCIT_C173323
3680	EFO	http://purl.obolibrary.org/obo/MONDO_0012187	LOOM	http://purl.obolibrary.org/obo/NCIT_C129027
3681	EFO	http://www.ebi.ac.uk/efo/EFO_1000458	LOOM	http://purl.obolibrary.org/obo/NCIT_C5933
3682	EFO	http://purl.obolibrary.org/obo/PR_000013953	LOOM	http://purl.obolibrary.org/obo/NCIT_C26252
3683	EFO	http://purl.obolibrary.org/obo/PR_000015799	LOOM	http://purl.obolibrary.org/obo/NCIT_C162437
3684	EFO	http://purl.obolibrary.org/obo/PR_000012455	LOOM	http://purl.obolibrary.org/obo/NCIT_C94700
3685	EFO	http://purl.obolibrary.org/obo/NCBITaxon_119602	LOOM	http://purl.obolibrary.org/obo/NCIT_C86906
3686	EFO	http://purl.obolibrary.org/obo/PR_000008147	LOOM	http://purl.obolibrary.org/obo/NCIT_C97548
3687	EFO	http://purl.obolibrary.org/obo/PR_000009461	LOOM	http://purl.obolibrary.org/obo/NCIT_C96459
3688	EFO	http://purl.obolibrary.org/obo/MONDO_0011997	LOOM	http://purl.obolibrary.org/obo/NCIT_C150368
3689	EFO	http://purl.obolibrary.org/obo/MONDO_0021058	LOOM	http://purl.obolibrary.org/obo/NCIT_C54705
3690	EFO	http://purl.obolibrary.org/obo/MONDO_0007838	LOOM	http://purl.obolibrary.org/obo/NCIT_C75457
3691	EFO	http://purl.obolibrary.org/obo/MONDO_0015070	LOOM	http://purl.obolibrary.org/obo/NCIT_C6023
3692	EFO	http://purl.obolibrary.org/obo/MONDO_0004548	LOOM	http://purl.obolibrary.org/obo/NCIT_C39946
3693	EFO	http://purl.obolibrary.org/obo/MONDO_0060777	LOOM	http://purl.obolibrary.org/obo/NCIT_C40200
3694	EFO	http://purl.obolibrary.org/obo/CHEBI_15366	LOOM	http://purl.obolibrary.org/obo/NCIT_C61623
3695	EFO	http://purl.obolibrary.org/obo/MONDO_0003523	LOOM	http://purl.obolibrary.org/obo/NCIT_C3050
3696	EFO	http://purl.obolibrary.org/obo/PR_000009327	LOOM	http://purl.obolibrary.org/obo/NCIT_C129020
3697	EFO	http://purl.obolibrary.org/obo/PR_000009080	LOOM	http://purl.obolibrary.org/obo/NCIT_C125102
3698	EFO	http://purl.obolibrary.org/obo/PR_000017507	LOOM	http://purl.obolibrary.org/obo/NCIT_C21570
3699	EFO	http://purl.obolibrary.org/obo/MONDO_0037002	LOOM	http://purl.obolibrary.org/obo/NCIT_C4274
3700	EFO	http://purl.obolibrary.org/obo/MONDO_0019288	LOOM	http://purl.obolibrary.org/obo/NCIT_C34557
3701	EFO	http://purl.obolibrary.org/obo/MONDO_0037737	LOOM	http://purl.obolibrary.org/obo/NCIT_C126357
3702	EFO	http://purl.obolibrary.org/obo/PR_000001084	LOOM	http://purl.obolibrary.org/obo/NCIT_C104109
3703	EFO	http://www.ebi.ac.uk/efo/EFO_0001645	LOOM	http://purl.obolibrary.org/obo/NCIT_C26732
3704	EFO	http://purl.obolibrary.org/obo/PR_000014688	LOOM	http://purl.obolibrary.org/obo/NCIT_C106017
3705	EFO	http://purl.obolibrary.org/obo/PR_000009681	LOOM	http://purl.obolibrary.org/obo/NCIT_C104127
3706	EFO	http://purl.obolibrary.org/obo/PR_000007222	LOOM	http://purl.obolibrary.org/obo/NCIT_C17482
3707	EFO	http://purl.obolibrary.org/obo/PR_000005502	LOOM	http://purl.obolibrary.org/obo/NCIT_C116301
3708	EFO	http://www.ebi.ac.uk/efo/EFO_0009835	LOOM	http://purl.obolibrary.org/obo/NCIT_C121630
3709	EFO	http://purl.obolibrary.org/obo/PR_000006687	LOOM	http://purl.obolibrary.org/obo/NCIT_C29572
3710	EFO	http://purl.obolibrary.org/obo/MONDO_0013937	LOOM	http://purl.obolibrary.org/obo/NCIT_C155759
3711	EFO	http://purl.obolibrary.org/obo/PR_000017431	LOOM	http://purl.obolibrary.org/obo/NCIT_C105604
3712	EFO	http://www.ebi.ac.uk/efo/EFO_1000424	LOOM	http://purl.obolibrary.org/obo/NCIT_C121953
3713	EFO	http://purl.obolibrary.org/obo/MONDO_0024886	LOOM	http://purl.obolibrary.org/obo/NCIT_C67090
3714	EFO	http://purl.obolibrary.org/obo/PR_000006007	LOOM	http://purl.obolibrary.org/obo/NCIT_C143117
3715	EFO	http://purl.obolibrary.org/obo/MONDO_0003281	LOOM	http://purl.obolibrary.org/obo/NCIT_C7283
3716	EFO	http://purl.obolibrary.org/obo/PR_000005082	LOOM	http://purl.obolibrary.org/obo/NCIT_C73682
3717	EFO	http://purl.obolibrary.org/obo/CHEBI_4975	LOOM	http://purl.obolibrary.org/obo/NCIT_C29045
3718	EFO	http://www.ebi.ac.uk/efo/EFO_0006732	LOOM	http://purl.obolibrary.org/obo/NCIT_C5721
3719	EFO	http://purl.obolibrary.org/obo/UBERON_0000079	LOOM	http://purl.obolibrary.org/obo/NCIT_C12722
3720	EFO	http://purl.obolibrary.org/obo/MONDO_0002171	LOOM	http://purl.obolibrary.org/obo/NCIT_C3055
