	source_ontology	source_id	map_method	target_id
38	BAO	http://www.bioassayontology.org/bao#BAO_0010018	LOOM	https://w3id.org/emmo#EMMO_3995e22d_5720_4dcf_ba3b_d0ce03f514c6
39	BAO	http://www.bioassayontology.org/bao#BAO_0002929	LOOM	https://w3id.org/emmo#EMMO_4f226cf3_6d02_4d35_8566_a9e641bc6ff3
40	BAO	http://purl.obolibrary.org/obo/GO_0005634	LOOM	https://w3id.org/emmo#EMMO_f835f4d4_c665_403d_ab25_dca5cc74be52
41	BAO	http://www.bioassayontology.org/bao#BAO_0000514	LOOM	https://w3id.org/emmo#EMMO_28fbea28_2204_4613_87ff_6d877b855fcd
42	BAO	http://www.bioassayontology.org/bao#BAO_0002527	LOOM	http://purl.obolibrary.org/obo/MMO_0000759
43	BAO	http://purl.obolibrary.org/obo/PATO_0000165	LOOM	https://w3id.org/emmo#EMMO_d4f7d378_5e3b_468a_baa1_a7e98358cda7
44	BAO	http://purl.obolibrary.org/obo/NCIT_C16681	LOOM	http://purl.obolibrary.org/obo/MMO_0000496
45	BAO	http://www.bioassayontology.org/bao#BAO_0003119	LOOM	https://w3id.org/emmo#EMMO_8681074a_e225_4e38_b586_e85b0f43ce38
46	BAO	http://www.bioassayontology.org/bao#BAO_0000459	LOOM	http://purl.obolibrary.org/obo/CHMO_0000112
47	BAO	http://www.bioassayontology.org/bao#BAO_0000428	LOOM	http://purl.obolibrary.org/obo/CHMO_0000683
48	BAO	http://www.bioassayontology.org/bao#BAO_0000055	LOOM	http://purl.obolibrary.org/obo/CHMO_0000470
49	BAO	http://www.bioassayontology.org/bao#BAO_0000064	LOOM	http://purl.obolibrary.org/obo/CHMO_0000094
50	BAO	http://www.bioassayontology.org/bao#BAO_0000459	LOOM	http://purl.obolibrary.org/obo/CHMO_0000112
51	BAO	http://www.bioassayontology.org/bao#BAO_0002523	LOOM	http://purl.obolibrary.org/obo/CHMO_0000113
52	BAO	http://www.bioassayontology.org/bao#BAO_0002523	LOOM	http://purl.obolibrary.org/obo/CHMO_0000113
53	BAO	http://www.bioassayontology.org/bao#BAO_0002511	LOOM	http://purl.obolibrary.org/obo/CHMO_0000107
54	BAO	http://www.bioassayontology.org/bao#BAO_0002511	LOOM	http://purl.obolibrary.org/obo/CHMO_0000107
55	BAO	http://www.bioassayontology.org/bao#BAO_0040042	LOOM	http://purl.obolibrary.org/obo/CHMO_0000701
56	BAO	http://www.bioassayontology.org/bao#BAO_0040042	LOOM	http://purl.obolibrary.org/obo/CHMO_0000701
57	BAO	http://www.bioassayontology.org/bao#BAO_0040042	LOOM	http://purl.obolibrary.org/obo/CHMO_0000701
58	BAO	http://www.bioassayontology.org/bao#BAO_0040042	LOOM	http://purl.obolibrary.org/obo/CHMO_0000701
59	BAO	http://www.bioassayontology.org/bao#BAO_0040042	LOOM	http://purl.obolibrary.org/obo/CHMO_0000701
60	BAO	http://www.bioassayontology.org/bao#BAO_0040042	LOOM	http://purl.obolibrary.org/obo/CHMO_0000701
61	BAO	http://www.bioassayontology.org/bao#BAO_0150025	LOOM	http://purl.obolibrary.org/obo/CHMO_0002182
62	BAO	http://www.bioassayontology.org/bao#BAO_0000453	LOOM	http://purl.obolibrary.org/obo/CHMO_0000103
63	BAO	http://www.bioassayontology.org/bao#BAO_0000453	LOOM	http://purl.obolibrary.org/obo/CHMO_0000103
64	BAO	http://www.bioassayontology.org/bao#BAO_0000454	LOOM	http://purl.obolibrary.org/obo/CHMO_0000073
65	BAO	http://www.bioassayontology.org/bao#BAO_0150011	LOOM	http://purl.obolibrary.org/obo/CHMO_0001126
66	BAO	http://www.bioassayontology.org/bao#BAO_0000456	LOOM	http://purl.obolibrary.org/obo/CHMO_0001077
67	BAO	http://purl.obolibrary.org/obo/ERO_0001500	LOOM	http://purl.obolibrary.org/obo/CHMO_0001004
68	BAO	http://www.bioassayontology.org/bao#BAO_0000005	LOOM	http://purl.obolibrary.org/obo/CHMO_0000061
69	BAO	http://www.bioassayontology.org/bao#BAO_0002508	LOOM	http://purl.obolibrary.org/obo/CHMO_0001691
70	BAO	http://www.bioassayontology.org/bao#BAO_0150010	LOOM	http://purl.obolibrary.org/obo/CHMO_0001125
71	BAO	http://www.bioassayontology.org/bao#BAO_0000458	LOOM	http://purl.obolibrary.org/obo/CHMO_0000110
72	BAO	http://www.bioassayontology.org/bao#BAO_0000458	LOOM	http://purl.obolibrary.org/obo/CHMO_0000110
73	BAO	http://www.bioassayontology.org/bao#BAO_0000455	LOOM	http://purl.obolibrary.org/obo/CHMO_0000080
74	BAO	http://www.bioassayontology.org/bao#BAO_0002526	LOOM	http://purl.obolibrary.org/obo/CHMO_0000067
75	BAO	http://www.bioassayontology.org/bao#BAO_0002454	LOOM	http://purl.obolibrary.org/obo/CHMO_0002536
76	BAO	http://www.bioassayontology.org/bao#BAO_0000461	LOOM	http://purl.obolibrary.org/obo/CHMO_0000063
77	BAO	http://www.bioassayontology.org/bao#BAO_0150008	LOOM	http://purl.obolibrary.org/obo/CHMO_0000953
78	BAO	http://www.bioassayontology.org/bao#BAO_0000450	LOOM	http://purl.obolibrary.org/obo/CHMO_0000087
79	BAO	http://www.bioassayontology.org/bao#BAO_0000450	LOOM	http://purl.obolibrary.org/obo/CHMO_0000087
80	BAO	http://www.bioassayontology.org/bao#BAO_0000450	LOOM	http://purl.obolibrary.org/obo/CHMO_0000087
81	BAO	http://www.bioassayontology.org/bao#BAO_0000450	LOOM	http://purl.obolibrary.org/obo/CHMO_0000087
82	BAO	http://www.bioassayontology.org/bao#BAO_0000055	LOOM	http://purl.obolibrary.org/obo/CHMO_0000470
83	BAO	http://www.bioassayontology.org/bao#BAO_0002500	LOOM	http://purl.obolibrary.org/obo/CHMO_0000999
84	BAO	http://www.bioassayontology.org/bao#BAO_0002500	LOOM	http://purl.obolibrary.org/obo/CHMO_0000999
85	BAO	http://www.bioassayontology.org/bao#BAO_0002500	LOOM	http://purl.obolibrary.org/obo/CHMO_0000999
86	BAO	http://www.bioassayontology.org/bao#BAO_0002512	LOOM	http://purl.obolibrary.org/obo/CHMO_0000120
87	BAO	http://www.bioassayontology.org/bao#BAO_0002512	LOOM	http://purl.obolibrary.org/obo/CHMO_0000120
88	BAO	http://www.bioassayontology.org/bao#BAO_0000064	LOOM	http://purl.obolibrary.org/obo/CHMO_0000094
89	BAO	http://www.bioassayontology.org/bao#BAO_0000696	LOOM	http://purl.obolibrary.org/obo/CHMO_0001734
90	BAO	http://www.bioassayontology.org/bao#BAO_0000001	LOOM	http://purl.obolibrary.org/obo/CHMO_0000064
91	BAO	http://www.bioassayontology.org/bao#BAO_0150009	LOOM	http://purl.obolibrary.org/obo/CHMO_0000947
92	BAO	http://www.bioassayontology.org/bao#BAO_0002135	LOOM	http://purl.obolibrary.org/obo/CHMO_0002815
93	BAO	http://www.bioassayontology.org/bao#BAO_0002414	LOOM	http://purl.obolibrary.org/obo/CHMO_0002535
94	BAO	http://www.bioassayontology.org/bao#BAO_0002510	LOOM	http://purl.obolibrary.org/obo/CHMO_0002177
95	BAO	http://www.bioassayontology.org/bao#BAO_0002510	LOOM	http://purl.obolibrary.org/obo/CHMO_0002177
96	BAO	http://www.bioassayontology.org/bao#BAO_0000457	LOOM	http://purl.obolibrary.org/obo/CHMO_0000104
97	BAO	http://www.bioassayontology.org/bao#BAO_0000457	LOOM	http://purl.obolibrary.org/obo/CHMO_0000104
98	BAO	http://www.bioassayontology.org/bao#BAO_0000451	LOOM	http://purl.obolibrary.org/obo/CHMO_0000102
99	BAO	http://www.bioassayontology.org/bao#BAO_0000451	LOOM	http://purl.obolibrary.org/obo/CHMO_0000102
100	BAO	http://www.bioassayontology.org/bao#BAO_0150023	LOOM	http://purl.obolibrary.org/obo/CHMO_0000948
101	BAO	http://www.bioassayontology.org/bao#BAO_0002527	LOOM	http://purl.obolibrary.org/obo/CHMO_0001102
102	BAO	http://www.bioassayontology.org/bao#BAO_0000087	LOOM	http://purl.obolibrary.org/obo/CHMO_0002196
103	BAO	http://www.bioassayontology.org/bao#BAO_0000449	LOOM	http://purl.obolibrary.org/obo/CHMO_0000068
104	BAO	http://www.bioassayontology.org/bao#BAO_0150045	LOOM	http://purl.obolibrary.org/obo/OBI_0400096
105	BAO	http://www.bioassayontology.org/bao#BAO_0150010	LOOM	http://purl.obolibrary.org/obo/OBI_0001079
106	BAO	http://www.bioassayontology.org/bao#BAO_0150038	LOOM	http://purl.obolibrary.org/obo/OBI_0400010
107	BAO	http://www.bioassayontology.org/bao#BAO_0000913	LOOM	http://purl.obolibrary.org/obo/OBI_0400143
108	BAO	http://purl.obolibrary.org/obo/CHEBI_60816	LOOM	http://purl.obolibrary.org/obo/OBI_1110023
109	BAO	http://www.bioassayontology.org/bao#BAO_0003011	LOOM	http://purl.obolibrary.org/obo/OBI_0002963
110	BAO	http://www.bioassayontology.org/bao#BAO_0150029	LOOM	http://purl.obolibrary.org/obo/OBI_0400065
111	BAO	http://www.bioassayontology.org/bao#BAO_0010028	LOOM	http://purl.obolibrary.org/obo/OBI_0002958
112	BAO	http://www.bioassayontology.org/bao#BAO_0000248	LOOM	http://purl.obolibrary.org/obo/OBI_0003369
113	BAO	http://www.bioassayontology.org/bao#BAO_0150014	LOOM	http://purl.obolibrary.org/obo/OBI_0001105
114	BAO	http://www.bioassayontology.org/bao#BAO_0010035	LOOM	http://purl.obolibrary.org/obo/OBI_0000716
115	BAO	http://www.bioassayontology.org/bao#BAO_0010015	LOOM	http://purl.obolibrary.org/obo/OBI_0400170
116	BAO	http://www.bioassayontology.org/bao#BAO_0150012	LOOM	http://purl.obolibrary.org/obo/OBI_0001055
117	BAO	http://www.bioassayontology.org/bao#BAO_0150034	LOOM	http://purl.obolibrary.org/obo/OBI_0400033
118	BAO	http://www.bioassayontology.org/bao#BAO_0150013	LOOM	http://purl.obolibrary.org/obo/OBI_0001096
119	BAO	http://www.bioassayontology.org/bao#BAO_0003017	LOOM	http://purl.obolibrary.org/obo/OBI_0000794
120	BAO	http://www.bioassayontology.org/bao#BAO_0150041	LOOM	http://purl.obolibrary.org/obo/OBI_0400074
121	BAO	http://www.bioassayontology.org/bao#BAO_0150040	LOOM	http://purl.obolibrary.org/obo/OBI_0400062
122	BAO	http://www.bioassayontology.org/bao#BAO_0002432	LOOM	http://purl.obolibrary.org/obo/OBI_0001149
123	BAO	http://www.bioassayontology.org/bao#BAO_0010037	LOOM	http://purl.obolibrary.org/obo/OBI_0000748
124	BAO	http://purl.obolibrary.org/obo/GO_0005488	LOOM	http://purl.obolibrary.org/obo/OBI_0001588
125	BAO	http://purl.obolibrary.org/obo/GO_0005488	LOOM	http://purl.obolibrary.org/obo/OBI_0001588
126	BAO	http://purl.obolibrary.org/obo/GO_0005488	LOOM	http://purl.obolibrary.org/obo/OBI_0001588
127	BAO	http://purl.obolibrary.org/obo/GO_0005488	LOOM	http://purl.obolibrary.org/obo/OBI_0001588
128	BAO	http://purl.obolibrary.org/obo/GO_0005488	LOOM	http://purl.obolibrary.org/obo/OBI_0001588
129	BAO	http://purl.obolibrary.org/obo/GO_0005488	LOOM	http://purl.obolibrary.org/obo/OBI_0001588
130	BAO	http://purl.obolibrary.org/obo/GO_0005488	LOOM	http://purl.obolibrary.org/obo/OBI_0001588
131	BAO	http://purl.obolibrary.org/obo/GO_0005488	LOOM	http://purl.obolibrary.org/obo/OBI_0001588
132	BAO	http://purl.obolibrary.org/obo/GO_0005488	LOOM	http://purl.obolibrary.org/obo/OBI_0001588
133	BAO	http://purl.obolibrary.org/obo/GO_0005488	LOOM	http://purl.obolibrary.org/obo/OBI_0001588
134	BAO	http://purl.obolibrary.org/obo/GO_0005488	LOOM	http://purl.obolibrary.org/obo/OBI_0001588
135	BAO	http://www.bioassayontology.org/bao#BAO_0150033	LOOM	http://purl.obolibrary.org/obo/OBI_0400064
136	BAO	http://www.bioassayontology.org/bao#BAO_0150033	LOOM	http://purl.obolibrary.org/obo/OBI_0400064
137	BAO	http://www.bioassayontology.org/bao#BAO_0150033	LOOM	http://purl.obolibrary.org/obo/OBI_0400064
138	BAO	http://www.bioassayontology.org/bao#BAO_0150033	LOOM	http://purl.obolibrary.org/obo/OBI_0400064
139	BAO	http://www.bioassayontology.org/bao#BAO_0150033	LOOM	http://purl.obolibrary.org/obo/OBI_0400064
140	BAO	http://www.bioassayontology.org/bao#BAO_0150033	LOOM	http://purl.obolibrary.org/obo/OBI_0400064
141	BAO	http://www.bioassayontology.org/bao#BAO_0150033	LOOM	http://purl.obolibrary.org/obo/OBI_0400064
142	BAO	http://www.bioassayontology.org/bao#BAO_0150033	LOOM	http://purl.obolibrary.org/obo/OBI_0400064
143	BAO	http://www.bioassayontology.org/bao#BAO_0150033	LOOM	http://purl.obolibrary.org/obo/OBI_0400064
144	BAO	http://www.bioassayontology.org/bao#BAO_0150033	LOOM	http://purl.obolibrary.org/obo/OBI_0400064
145	BAO	http://www.bioassayontology.org/bao#BAO_0000558	LOOM	http://purl.obolibrary.org/obo/OBI_0000571
146	BAO	http://www.bioassayontology.org/bao#BAO_0000558	LOOM	http://purl.obolibrary.org/obo/OBI_0000571
147	BAO	http://www.bioassayontology.org/bao#BAO_0000558	LOOM	http://purl.obolibrary.org/obo/OBI_0000571
148	BAO	http://www.bioassayontology.org/bao#BAO_0000558	LOOM	http://purl.obolibrary.org/obo/OBI_0000571
149	BAO	http://www.bioassayontology.org/bao#BAO_0000558	LOOM	http://purl.obolibrary.org/obo/OBI_0000571
150	BAO	http://www.bioassayontology.org/bao#BAO_0000558	LOOM	http://purl.obolibrary.org/obo/OBI_0000571
151	BAO	http://www.bioassayontology.org/bao#BAO_0000558	LOOM	http://purl.obolibrary.org/obo/OBI_0000571
152	BAO	http://www.bioassayontology.org/bao#BAO_0000558	LOOM	http://purl.obolibrary.org/obo/OBI_0000571
153	BAO	http://www.bioassayontology.org/bao#BAO_0000558	LOOM	http://purl.obolibrary.org/obo/OBI_0000571
154	BAO	http://www.bioassayontology.org/bao#BAO_0000558	LOOM	http://purl.obolibrary.org/obo/OBI_0000571
155	BAO	http://www.bioassayontology.org/bao#BAO_0000558	LOOM	http://purl.obolibrary.org/obo/OBI_0000571
156	BAO	http://www.bioassayontology.org/bao#BAO_0000558	LOOM	http://purl.obolibrary.org/obo/OBI_0000571
157	BAO	http://www.bioassayontology.org/bao#BAO_0000558	LOOM	http://purl.obolibrary.org/obo/OBI_0000571
158	BAO	http://www.bioassayontology.org/bao#BAO_0000558	LOOM	http://purl.obolibrary.org/obo/OBI_0000571
159	BAO	http://www.bioassayontology.org/bao#BAO_0000558	LOOM	http://purl.obolibrary.org/obo/OBI_0000571
160	BAO	http://www.bioassayontology.org/bao#BAO_0000558	LOOM	http://purl.obolibrary.org/obo/OBI_0000571
161	BAO	http://www.bioassayontology.org/bao#BAO_0000558	LOOM	http://purl.obolibrary.org/obo/OBI_0000571
162	BAO	http://www.bioassayontology.org/bao#BAO_0000558	LOOM	http://purl.obolibrary.org/obo/OBI_0000571
163	BAO	http://www.bioassayontology.org/bao#BAO_0000558	LOOM	http://purl.obolibrary.org/obo/OBI_0000571
164	BAO	http://www.bioassayontology.org/bao#BAO_0000558	LOOM	http://purl.obolibrary.org/obo/OBI_0000571
165	BAO	http://www.bioassayontology.org/bao#BAO_0000558	LOOM	http://purl.obolibrary.org/obo/OBI_0000571
166	BAO	http://www.bioassayontology.org/bao#BAO_0000558	LOOM	http://purl.obolibrary.org/obo/OBI_0000571
167	BAO	http://www.bioassayontology.org/bao#BAO_0000558	LOOM	http://purl.obolibrary.org/obo/OBI_0000571
168	BAO	http://www.bioassayontology.org/bao#BAO_0000558	LOOM	http://purl.obolibrary.org/obo/OBI_0000571
169	BAO	http://www.bioassayontology.org/bao#BAO_0003006	LOOM	http://purl.obolibrary.org/obo/OBI_0002082
170	BAO	http://www.bioassayontology.org/bao#BAO_0003006	LOOM	http://purl.obolibrary.org/obo/OBI_0002082
171	BAO	http://www.bioassayontology.org/bao#BAO_0003006	LOOM	http://purl.obolibrary.org/obo/OBI_0002082
172	BAO	http://www.bioassayontology.org/bao#BAO_0003006	LOOM	http://purl.obolibrary.org/obo/OBI_0002082
173	BAO	http://www.bioassayontology.org/bao#BAO_0003006	LOOM	http://purl.obolibrary.org/obo/OBI_0002082
174	BAO	http://www.bioassayontology.org/bao#BAO_0003006	LOOM	http://purl.obolibrary.org/obo/OBI_0002082
175	BAO	http://www.bioassayontology.org/bao#BAO_0003006	LOOM	http://purl.obolibrary.org/obo/OBI_0002082
176	BAO	http://purl.obolibrary.org/obo/CHEBI_50904	LOOM	http://purl.obolibrary.org/obo/OBI_1110201
177	BAO	http://purl.obolibrary.org/obo/CHEBI_50904	LOOM	http://purl.obolibrary.org/obo/OBI_1110201
178	BAO	http://purl.obolibrary.org/obo/CHEBI_50904	LOOM	http://purl.obolibrary.org/obo/OBI_1110201
179	BAO	http://purl.obolibrary.org/obo/CHEBI_50904	LOOM	http://purl.obolibrary.org/obo/OBI_1110201
180	BAO	http://purl.obolibrary.org/obo/CHEBI_50904	LOOM	http://purl.obolibrary.org/obo/OBI_1110201
181	BAO	http://purl.obolibrary.org/obo/CHEBI_50904	LOOM	http://purl.obolibrary.org/obo/OBI_1110201
182	BAO	http://purl.obolibrary.org/obo/CHEBI_50904	LOOM	http://purl.obolibrary.org/obo/OBI_1110201
183	BAO	http://purl.obolibrary.org/obo/CHEBI_50904	LOOM	http://purl.obolibrary.org/obo/OBI_1110201
184	BAO	http://www.bioassayontology.org/bao#BAO_0002344	LOOM	http://purl.obolibrary.org/obo/OBI_0200041
185	BAO	http://www.bioassayontology.org/bao#BAO_0002344	LOOM	http://purl.obolibrary.org/obo/OBI_0200041
186	BAO	http://www.bioassayontology.org/bao#BAO_0002344	LOOM	http://purl.obolibrary.org/obo/OBI_0200041
187	BAO	http://www.bioassayontology.org/bao#BAO_0002344	LOOM	http://purl.obolibrary.org/obo/OBI_0200041
188	BAO	http://www.bioassayontology.org/bao#BAO_0002344	LOOM	http://purl.obolibrary.org/obo/OBI_0200041
189	BAO	http://www.bioassayontology.org/bao#BAO_0002344	LOOM	http://purl.obolibrary.org/obo/OBI_0200041
190	BAO	http://www.bioassayontology.org/bao#BAO_0002344	LOOM	http://purl.obolibrary.org/obo/OBI_0200041
191	BAO	http://www.bioassayontology.org/bao#BAO_0002344	LOOM	http://purl.obolibrary.org/obo/OBI_0200041
192	BAO	http://www.bioassayontology.org/bao#BAO_0002344	LOOM	http://purl.obolibrary.org/obo/OBI_0200041
193	BAO	http://www.bioassayontology.org/bao#BAO_0002344	LOOM	http://purl.obolibrary.org/obo/OBI_0200041
194	BAO	http://www.bioassayontology.org/bao#BAO_0002344	LOOM	http://purl.obolibrary.org/obo/OBI_0200041
195	BAO	http://www.bioassayontology.org/bao#BAO_0002344	LOOM	http://purl.obolibrary.org/obo/OBI_0200041
196	BAO	http://www.bioassayontology.org/bao#BAO_0002344	LOOM	http://purl.obolibrary.org/obo/OBI_0200041
197	BAO	http://www.bioassayontology.org/bao#BAO_0002344	LOOM	http://purl.obolibrary.org/obo/OBI_0200041
198	BAO	http://www.bioassayontology.org/bao#BAO_0002344	LOOM	http://purl.obolibrary.org/obo/OBI_0200041
199	BAO	http://www.bioassayontology.org/bao#BAO_0002344	LOOM	http://purl.obolibrary.org/obo/OBI_0200041
200	BAO	http://www.bioassayontology.org/bao#BAO_0150045	LOOM	http://purl.obolibrary.org/obo/OBI_0400096
201	BAO	http://www.bioassayontology.org/bao#BAO_0150045	LOOM	http://purl.obolibrary.org/obo/OBI_0400096
202	BAO	http://www.bioassayontology.org/bao#BAO_0150045	LOOM	http://purl.obolibrary.org/obo/OBI_0400096
203	BAO	http://www.bioassayontology.org/bao#BAO_0150045	LOOM	http://purl.obolibrary.org/obo/OBI_0400096
204	BAO	http://www.bioassayontology.org/bao#BAO_0150045	LOOM	http://purl.obolibrary.org/obo/OBI_0400096
205	BAO	http://www.bioassayontology.org/bao#BAO_0150045	LOOM	http://purl.obolibrary.org/obo/OBI_0400096
206	BAO	http://www.bioassayontology.org/bao#BAO_0150045	LOOM	http://purl.obolibrary.org/obo/OBI_0400096
207	BAO	http://www.bioassayontology.org/bao#BAO_0002428	LOOM	http://purl.obolibrary.org/obo/OBI_0000910
208	BAO	http://www.bioassayontology.org/bao#BAO_0002428	LOOM	http://purl.obolibrary.org/obo/OBI_0000910
209	BAO	http://www.bioassayontology.org/bao#BAO_0002428	LOOM	http://purl.obolibrary.org/obo/OBI_0000910
210	BAO	http://www.bioassayontology.org/bao#BAO_0002428	LOOM	http://purl.obolibrary.org/obo/OBI_0000910
211	BAO	http://www.bioassayontology.org/bao#BAO_0002428	LOOM	http://purl.obolibrary.org/obo/OBI_0000910
212	BAO	http://www.bioassayontology.org/bao#BAO_0002428	LOOM	http://purl.obolibrary.org/obo/OBI_0000910
213	BAO	http://www.bioassayontology.org/bao#BAO_0002428	LOOM	http://purl.obolibrary.org/obo/OBI_0000910
214	BAO	http://www.bioassayontology.org/bao#BAO_0002428	LOOM	http://purl.obolibrary.org/obo/OBI_0000910
215	BAO	http://www.bioassayontology.org/bao#BAO_0002428	LOOM	http://purl.obolibrary.org/obo/OBI_0000910
216	BAO	http://purl.obolibrary.org/obo/CHEBI_17891	LOOM	http://purl.obolibrary.org/obo/OBI_1110087
217	BAO	http://purl.obolibrary.org/obo/CHEBI_17891	LOOM	http://purl.obolibrary.org/obo/OBI_1110087
218	BAO	http://purl.obolibrary.org/obo/CHEBI_17891	LOOM	http://purl.obolibrary.org/obo/OBI_1110087
219	BAO	http://purl.obolibrary.org/obo/CHEBI_17891	LOOM	http://purl.obolibrary.org/obo/OBI_1110087
220	BAO	http://purl.obolibrary.org/obo/CHEBI_17891	LOOM	http://purl.obolibrary.org/obo/OBI_1110087
221	BAO	http://purl.obolibrary.org/obo/CHEBI_17891	LOOM	http://purl.obolibrary.org/obo/OBI_1110087
222	BAO	http://purl.obolibrary.org/obo/CHEBI_17891	LOOM	http://purl.obolibrary.org/obo/OBI_1110087
223	BAO	http://purl.obolibrary.org/obo/CHEBI_17891	LOOM	http://purl.obolibrary.org/obo/OBI_1110087
224	BAO	http://purl.obolibrary.org/obo/UBERON_0001062	LOOM	http://purl.obolibrary.org/obo/OBI_0100015
