	target_id	map_method	source_id	source_ontology
711	http://purl.obolibrary.org/obo/DOID_9460	LOOM	http://purl.obolibrary.org/obo/NCIT_C61574	BAO
712	http://purl.obolibrary.org/obo/DOID_625	LOOM	http://purl.obolibrary.org/obo/NCIT_C27319	BAO
713	http://purl.obolibrary.org/obo/DOID_820	LOOM	http://purl.obolibrary.org/obo/NCIT_C34831	BAO
714	http://purl.obolibrary.org/obo/DOID_2640	LOOM	http://purl.obolibrary.org/obo/NCIT_C7468	BAO
715	http://purl.obolibrary.org/obo/DOID_4848	LOOM	http://purl.obolibrary.org/obo/NCIT_C9475	BAO
716	http://purl.obolibrary.org/obo/DOID_10699	LOOM	http://purl.obolibrary.org/obo/NCIT_C84995	BAO
717	http://purl.obolibrary.org/obo/DOID_10138	LOOM	http://purl.obolibrary.org/obo/NCIT_C34503	BAO
718	http://purl.obolibrary.org/obo/UBERON_0002110	LOOM	http://purl.obolibrary.org/obo/NCIT_C12377	BAO
719	http://purl.obolibrary.org/obo/DOID_10937	LOOM	http://purl.obolibrary.org/obo/NCIT_C34723	BAO
720	http://purl.obolibrary.org/obo/DOID_999	LOOM	http://purl.obolibrary.org/obo/NCIT_C27038	BAO
721	http://purl.obolibrary.org/obo/DOID_11981	LOOM	http://purl.obolibrary.org/obo/NCIT_C34858	BAO
722	http://purl.obolibrary.org/obo/DOID_13580	LOOM	http://purl.obolibrary.org/obo/NCIT_C83006	BAO
723	http://purl.obolibrary.org/obo/DOID_10371	LOOM	http://purl.obolibrary.org/obo/NCIT_C41353	BAO
724	http://purl.obolibrary.org/obo/DOID_8568	LOOM	http://purl.obolibrary.org/obo/NCIT_C34726	BAO
725	http://purl.obolibrary.org/obo/DOID_10772	LOOM	http://purl.obolibrary.org/obo/NCIT_C78797	BAO
726	http://purl.obolibrary.org/obo/UBERON_0002114	LOOM	http://purl.obolibrary.org/obo/NCIT_C12263	BAO
727	http://purl.obolibrary.org/obo/UBERON_0002107	LOOM	http://purl.obolibrary.org/obo/NCIT_C12392	BAO
728	http://purl.obolibrary.org/obo/DOID_11516	LOOM	http://purl.obolibrary.org/obo/NCIT_C157879	BAO
729	http://purl.obolibrary.org/obo/DOID_4948	LOOM	http://purl.obolibrary.org/obo/NCIT_C3844	BAO
730	http://purl.obolibrary.org/obo/DOID_0080038	LOOM	http://purl.obolibrary.org/obo/NCIT_C131187	BAO
731	http://purl.obolibrary.org/obo/DOID_11482	LOOM	http://purl.obolibrary.org/obo/NCIT_C111644	BAO
732	http://purl.obolibrary.org/obo/UBERON_0000955	LOOM	http://purl.obolibrary.org/obo/NCIT_C12439	BAO
733	http://purl.obolibrary.org/obo/UBERON_0000955	LOOM	http://purl.obolibrary.org/obo/NCIT_C12439	BAO
734	http://purl.obolibrary.org/obo/DOID_1382	LOOM	http://purl.obolibrary.org/obo/NCIT_C34820	BAO
735	http://www.bioassayontology.org/bao#BAO_0030001	LOOM	http://purl.obolibrary.org/obo/NCIT_C17981	BAO
736	http://purl.obolibrary.org/obo/DOID_8515	LOOM	http://purl.obolibrary.org/obo/NCIT_C34478	BAO
737	http://purl.obolibrary.org/obo/DOID_7998	LOOM	http://purl.obolibrary.org/obo/NCIT_C3123	BAO
738	http://purl.obolibrary.org/obo/DOID_4543	LOOM	http://purl.obolibrary.org/obo/NCIT_C34372	BAO
739	http://www.bioassayontology.org/bao#BAO_0000089	LOOM	http://purl.obolibrary.org/obo/NCIT_C62195	BAO
740	http://purl.obolibrary.org/obo/DOID_1786	LOOM	http://purl.obolibrary.org/obo/NCIT_C2860	BAO
741	http://purl.obolibrary.org/obo/DOID_1858	LOOM	http://purl.obolibrary.org/obo/NCIT_C48627	BAO
742	http://purl.obolibrary.org/obo/DOID_1757	LOOM	http://purl.obolibrary.org/obo/NCIT_C84703	BAO
743	http://purl.obolibrary.org/obo/DOID_3146	LOOM	http://purl.obolibrary.org/obo/NCIT_C97092	BAO
744	http://purl.obolibrary.org/obo/DOID_4626	LOOM	http://purl.obolibrary.org/obo/NCIT_C98949	BAO
745	http://purl.obolibrary.org/obo/NCBITaxon_9913	LOOM	http://purl.obolibrary.org/obo/NCIT_C161014	BAO
746	http://purl.obolibrary.org/obo/DOID_676	LOOM	http://purl.obolibrary.org/obo/NCIT_C27179	BAO
747	http://purl.obolibrary.org/obo/DOID_2965	LOOM	http://purl.obolibrary.org/obo/NCIT_C94407	BAO
748	http://purl.obolibrary.org/obo/DOID_4697	LOOM	http://purl.obolibrary.org/obo/NCIT_C4973	BAO
749	http://www.bioassayontology.org/bao#BAO_0000271	LOOM	http://purl.obolibrary.org/obo/NCIT_C20496	BAO
750	http://www.bioassayontology.org/bao#BAO_0030004	LOOM	http://purl.obolibrary.org/obo/NCIT_C17437	BAO
751	http://purl.obolibrary.org/obo/DOID_3594	LOOM	http://purl.obolibrary.org/obo/NCIT_C2948	BAO
752	http://purl.obolibrary.org/obo/DOID_3893	LOOM	http://purl.obolibrary.org/obo/NCIT_C3760	BAO
753	http://purl.obolibrary.org/obo/DOID_3324	LOOM	http://purl.obolibrary.org/obo/NCIT_C92200	BAO
754	http://purl.obolibrary.org/obo/DOID_14202	LOOM	http://purl.obolibrary.org/obo/NCIT_C27313	BAO
755	http://purl.obolibrary.org/obo/DOID_9976	LOOM	http://purl.obolibrary.org/obo/NCIT_C34694	BAO
756	http://purl.obolibrary.org/obo/DOID_479	LOOM	http://purl.obolibrary.org/obo/NCIT_C2874	BAO
757	http://purl.obolibrary.org/obo/DOID_13477	LOOM	http://purl.obolibrary.org/obo/NCIT_C3523	BAO
758	http://purl.obolibrary.org/obo/DOID_12351	LOOM	http://purl.obolibrary.org/obo/NCIT_C34684	BAO
759	http://purl.obolibrary.org/obo/DOID_1070	LOOM	http://purl.obolibrary.org/obo/NCIT_C35394	BAO
760	http://purl.obolibrary.org/obo/DOID_2344	LOOM	http://purl.obolibrary.org/obo/NCIT_C35885	BAO
761	http://purl.obolibrary.org/obo/DOID_11997	LOOM	http://purl.obolibrary.org/obo/NCIT_C120909	BAO
762	http://purl.obolibrary.org/obo/DOID_57	LOOM	http://purl.obolibrary.org/obo/NCIT_C51223	BAO
763	http://purl.obolibrary.org/obo/DOID_0050560	LOOM	http://purl.obolibrary.org/obo/NCIT_C99109	BAO
764	http://purl.obolibrary.org/obo/DOID_10460	LOOM	http://purl.obolibrary.org/obo/NCIT_C34837	BAO
765	http://purl.obolibrary.org/obo/DOID_2599	LOOM	http://purl.obolibrary.org/obo/NCIT_C4923	BAO
766	http://purl.obolibrary.org/obo/DOID_865	LOOM	http://purl.obolibrary.org/obo/NCIT_C26912	BAO
767	http://purl.obolibrary.org/obo/DOID_2352	LOOM	http://purl.obolibrary.org/obo/NCIT_C82892	BAO
768	http://purl.obolibrary.org/obo/DOID_4817	LOOM	http://purl.obolibrary.org/obo/NCIT_C3049	BAO
769	http://purl.obolibrary.org/obo/DOID_302	LOOM	http://purl.obolibrary.org/obo/NCIT_C18272	BAO
770	http://purl.obolibrary.org/obo/CHEBI_35718	LOOM	http://purl.obolibrary.org/obo/NCIT_C514	BAO
771	http://purl.obolibrary.org/obo/DOID_9620	LOOM	http://purl.obolibrary.org/obo/NCIT_C84467	BAO
772	http://purl.obolibrary.org/obo/DOID_14500	LOOM	http://purl.obolibrary.org/obo/NCIT_C61274	BAO
773	http://purl.obolibrary.org/obo/DOID_9938	LOOM	http://purl.obolibrary.org/obo/NCIT_C34521	BAO
774	http://purl.obolibrary.org/obo/DOID_3240	LOOM	http://purl.obolibrary.org/obo/NCIT_C34932	BAO
775	http://purl.obolibrary.org/obo/CHEBI_37958	LOOM	http://purl.obolibrary.org/obo/NCIT_C461	BAO
776	http://purl.obolibrary.org/obo/DOID_6404	LOOM	http://purl.obolibrary.org/obo/NCIT_C27253	BAO
777	http://purl.obolibrary.org/obo/DOID_10074	LOOM	http://purl.obolibrary.org/obo/NCIT_C84768	BAO
778	http://purl.obolibrary.org/obo/DOID_2685	LOOM	http://purl.obolibrary.org/obo/NCIT_C6582	BAO
779	http://purl.obolibrary.org/obo/DOID_4271	LOOM	http://purl.obolibrary.org/obo/NCIT_C84891	BAO
780	http://purl.obolibrary.org/obo/DOID_9870	LOOM	http://purl.obolibrary.org/obo/NCIT_C84723	BAO
781	http://purl.obolibrary.org/obo/DOID_9008	LOOM	http://purl.obolibrary.org/obo/NCIT_C61277	BAO
782	http://purl.obolibrary.org/obo/DOID_0060155	LOOM	http://purl.obolibrary.org/obo/NCIT_C35276	BAO
783	http://www.bioassayontology.org/bao#BAO_0002016	LOOM	http://purl.obolibrary.org/obo/NCIT_C101788	BAO
784	http://purl.obolibrary.org/obo/DOID_13268	LOOM	http://purl.obolibrary.org/obo/NCIT_C97096	BAO
785	http://www.bioassayontology.org/bao#BAO_0000099	LOOM	http://purl.obolibrary.org/obo/NCIT_C17449	BAO
786	http://purl.obolibrary.org/obo/DOID_83	LOOM	http://purl.obolibrary.org/obo/NCIT_C26713	BAO
787	http://purl.obolibrary.org/obo/DOID_0050667	LOOM	http://purl.obolibrary.org/obo/NCIT_C92728	BAO
788	http://purl.obolibrary.org/obo/CHEBI_49020	LOOM	http://purl.obolibrary.org/obo/NCIT_C547	BAO
789	http://purl.obolibrary.org/obo/CHEBI_24127	LOOM	http://purl.obolibrary.org/obo/NCIT_C1697	BAO
790	http://purl.obolibrary.org/obo/DOID_4254	LOOM	http://purl.obolibrary.org/obo/NCIT_C41236	BAO
791	http://purl.obolibrary.org/obo/DOID_0050424	LOOM	http://purl.obolibrary.org/obo/NCIT_C3339	BAO
792	http://www.bioassayontology.org/bao#BAO_0002782	LOOM	http://purl.obolibrary.org/obo/NCIT_C128478	BAO
793	http://www.bioassayontology.org/bao#BAO_0000054	LOOM	http://purl.obolibrary.org/obo/NCIT_C18117	BAO
794	http://www.bioassayontology.org/bao#BAO_0000054	LOOM	http://purl.obolibrary.org/obo/NCIT_C18117	BAO
795	http://www.bioassayontology.org/bao#BAO_0000054	LOOM	http://purl.obolibrary.org/obo/NCIT_C18117	BAO
796	http://www.bioassayontology.org/bao#BAO_0000054	LOOM	http://purl.obolibrary.org/obo/NCIT_C18117	BAO
797	http://www.bioassayontology.org/bao#BAO_0000054	LOOM	http://purl.obolibrary.org/obo/NCIT_C18117	BAO
798	http://www.bioassayontology.org/bao#BAO_0000054	LOOM	http://purl.obolibrary.org/obo/NCIT_C18117	BAO
799	http://www.bioassayontology.org/bao#BAO_0000054	LOOM	http://purl.obolibrary.org/obo/NCIT_C18117	BAO
800	http://www.bioassayontology.org/bao#BAO_0000054	LOOM	http://purl.obolibrary.org/obo/NCIT_C18117	BAO
801	http://www.bioassayontology.org/bao#BAO_0000054	LOOM	http://purl.obolibrary.org/obo/NCIT_C18117	BAO
802	http://www.bioassayontology.org/bao#BAO_0000054	LOOM	http://purl.obolibrary.org/obo/NCIT_C18117	BAO
803	http://www.bioassayontology.org/bao#BAO_0000054	LOOM	http://purl.obolibrary.org/obo/NCIT_C18117	BAO
804	http://www.bioassayontology.org/bao#BAO_0000054	LOOM	http://purl.obolibrary.org/obo/NCIT_C18117	BAO
805	http://www.bioassayontology.org/bao#BAO_0000054	LOOM	http://purl.obolibrary.org/obo/NCIT_C18117	BAO
806	http://www.bioassayontology.org/bao#BAO_0000054	LOOM	http://purl.obolibrary.org/obo/NCIT_C18117	BAO
807	http://www.bioassayontology.org/bao#BAO_0000054	LOOM	http://purl.obolibrary.org/obo/NCIT_C18117	BAO
808	http://purl.obolibrary.org/obo/DOID_1060	LOOM	http://purl.obolibrary.org/obo/NCIT_C84748	BAO
809	http://purl.obolibrary.org/obo/DOID_769	LOOM	http://purl.obolibrary.org/obo/NCIT_C3270	BAO
810	http://purl.obolibrary.org/obo/DOID_13515	LOOM	http://purl.obolibrary.org/obo/NCIT_C3424	BAO
811	http://purl.obolibrary.org/obo/DOID_6126	LOOM	http://purl.obolibrary.org/obo/NCIT_C7489	BAO
812	http://purl.obolibrary.org/obo/NCBITaxon_10090	LOOM	http://purl.obolibrary.org/obo/NCIT_C45247	BAO
813	http://purl.obolibrary.org/obo/DOID_1787	LOOM	http://purl.obolibrary.org/obo/NCIT_C34915	BAO
814	http://purl.obolibrary.org/obo/DOID_5284	LOOM	http://purl.obolibrary.org/obo/NCIT_C27904	BAO
815	http://purl.obolibrary.org/obo/DOID_8466	LOOM	http://purl.obolibrary.org/obo/NCIT_C34979	BAO
816	http://purl.obolibrary.org/obo/DOID_10932	LOOM	http://purl.obolibrary.org/obo/NCIT_C92638	BAO
817	http://purl.obolibrary.org/obo/DOID_3911	LOOM	http://purl.obolibrary.org/obo/NCIT_C34951	BAO
818	http://www.bioassayontology.org/bao#BAO_0010048	LOOM	http://purl.obolibrary.org/obo/NCIT_C44282	BAO
819	http://www.bioassayontology.org/bao#BAO_0030002	LOOM	http://purl.obolibrary.org/obo/NCIT_C17675	BAO
820	http://purl.obolibrary.org/obo/DOID_9828	LOOM	http://purl.obolibrary.org/obo/NCIT_C87101	BAO
821	http://purl.obolibrary.org/obo/CHEBI_33282	LOOM	http://purl.obolibrary.org/obo/NCIT_C52588	BAO
822	http://purl.obolibrary.org/obo/DOID_11049	LOOM	http://purl.obolibrary.org/obo/NCIT_C87093	BAO
823	http://purl.obolibrary.org/obo/DOID_172	LOOM	http://purl.obolibrary.org/obo/NCIT_C97041	BAO
824	http://purl.obolibrary.org/obo/DOID_5078	LOOM	http://purl.obolibrary.org/obo/NCIT_C3788	BAO
825	http://purl.obolibrary.org/obo/DOID_3168	LOOM	http://purl.obolibrary.org/obo/NCIT_C3792	BAO
826	http://www.bioassayontology.org/bao#BAO_0002066	LOOM	http://purl.obolibrary.org/obo/NCIT_C28187	BAO
827	http://purl.obolibrary.org/obo/DOID_13366	LOOM	http://purl.obolibrary.org/obo/NCIT_C85170	BAO
828	http://purl.obolibrary.org/obo/DOID_3012	LOOM	http://purl.obolibrary.org/obo/NCIT_C3476	BAO
829	http://purl.obolibrary.org/obo/DOID_14305	LOOM	http://purl.obolibrary.org/obo/NCIT_C34575	BAO
830	http://purl.obolibrary.org/obo/DOID_1475	LOOM	http://purl.obolibrary.org/obo/NCIT_C8965	BAO
831	http://purl.obolibrary.org/obo/DOID_4660	LOOM	http://purl.obolibrary.org/obo/NCIT_C9286	BAO
832	http://purl.obolibrary.org/obo/DOID_10573	LOOM	http://purl.obolibrary.org/obo/NCIT_C26838	BAO
833	http://purl.obolibrary.org/obo/UBERON_0000160	LOOM	http://purl.obolibrary.org/obo/NCIT_C12736	BAO
834	http://purl.obolibrary.org/obo/DOID_9428	LOOM	http://purl.obolibrary.org/obo/NCIT_C84791	BAO
835	http://purl.obolibrary.org/obo/UBERON_0002391	LOOM	http://purl.obolibrary.org/obo/NCIT_C13252	BAO
836	http://purl.obolibrary.org/obo/DOID_9370	LOOM	http://purl.obolibrary.org/obo/NCIT_C118763	BAO
837	http://purl.obolibrary.org/obo/DOID_1210	LOOM	http://purl.obolibrary.org/obo/NCIT_C84950	BAO
838	http://purl.obolibrary.org/obo/DOID_3721	LOOM	http://purl.obolibrary.org/obo/NCIT_C9349	BAO
839	http://purl.obolibrary.org/obo/DOID_4415	LOOM	http://purl.obolibrary.org/obo/NCIT_C3739	BAO
840	http://purl.obolibrary.org/obo/DOID_1921	LOOM	http://purl.obolibrary.org/obo/NCIT_C34752	BAO
841	http://purl.obolibrary.org/obo/DOID_3827	LOOM	http://purl.obolibrary.org/obo/NCIT_C98893	BAO
842	http://purl.obolibrary.org/obo/DOID_3210	LOOM	http://purl.obolibrary.org/obo/NCIT_C75487	BAO
843	http://purl.obolibrary.org/obo/CHEBI_70727	LOOM	http://purl.obolibrary.org/obo/NCIT_C1748	BAO
844	http://purl.obolibrary.org/obo/DOID_8478	LOOM	http://purl.obolibrary.org/obo/NCIT_C34350	BAO
845	http://purl.obolibrary.org/obo/DOID_4437	LOOM	http://purl.obolibrary.org/obo/NCIT_C5272	BAO
846	http://purl.obolibrary.org/obo/DOID_12663	LOOM	http://purl.obolibrary.org/obo/NCIT_C34428	BAO
847	http://purl.obolibrary.org/obo/DOID_2355	LOOM	http://purl.obolibrary.org/obo/NCIT_C2869	BAO
848	http://purl.obolibrary.org/obo/DOID_13636	LOOM	http://purl.obolibrary.org/obo/NCIT_C62505	BAO
849	http://purl.obolibrary.org/obo/DOID_5077	LOOM	http://purl.obolibrary.org/obo/NCIT_C3696	BAO
850	http://purl.obolibrary.org/obo/DOID_225	LOOM	http://purl.obolibrary.org/obo/NCIT_C28193	BAO
851	http://purl.obolibrary.org/obo/DOID_225	LOOM	http://purl.obolibrary.org/obo/NCIT_C28193	BAO
852	http://purl.obolibrary.org/obo/DOID_10488	LOOM	http://purl.obolibrary.org/obo/NCIT_C84784	BAO
853	http://purl.obolibrary.org/obo/DOID_14283	LOOM	http://purl.obolibrary.org/obo/NCIT_C85023	BAO
854	http://purl.obolibrary.org/obo/DOID_2120	LOOM	http://purl.obolibrary.org/obo/NCIT_C84715	BAO
855	http://purl.obolibrary.org/obo/DOID_4992	LOOM	http://purl.obolibrary.org/obo/NCIT_C4537	BAO
856	http://purl.obolibrary.org/obo/DOID_4919	LOOM	http://purl.obolibrary.org/obo/NCIT_C6142	BAO
857	http://www.bioassayontology.org/bao#BAO_0100008	LOOM	http://purl.obolibrary.org/obo/NCIT_C122989	BAO
858	http://purl.obolibrary.org/obo/DOID_1227	LOOM	http://purl.obolibrary.org/obo/NCIT_C80520	BAO
859	http://purl.obolibrary.org/obo/DOID_1642	LOOM	http://purl.obolibrary.org/obo/NCIT_C6899	BAO
860	http://purl.obolibrary.org/obo/DOID_4483	LOOM	http://purl.obolibrary.org/obo/NCIT_C34986	BAO
861	http://purl.obolibrary.org/obo/DOID_10606	LOOM	http://purl.obolibrary.org/obo/NCIT_C34431	BAO
862	http://purl.obolibrary.org/obo/DOID_13868	LOOM	http://purl.obolibrary.org/obo/NCIT_C94337	BAO
863	http://purl.obolibrary.org/obo/DOID_11561	LOOM	http://purl.obolibrary.org/obo/NCIT_C3514	BAO
864	http://www.bioassayontology.org/bao#BAO_0030006	LOOM	http://purl.obolibrary.org/obo/NCIT_C17491	BAO
865	http://purl.obolibrary.org/obo/DOID_13450	LOOM	http://purl.obolibrary.org/obo/NCIT_C84642	BAO
866	http://purl.obolibrary.org/obo/DOID_9113	LOOM	http://purl.obolibrary.org/obo/NCIT_C3065	BAO
867	http://purl.obolibrary.org/obo/DOID_1432	LOOM	http://purl.obolibrary.org/obo/NCIT_C97109	BAO
868	http://purl.obolibrary.org/obo/DOID_0050750	LOOM	http://purl.obolibrary.org/obo/NCIT_C4663	BAO
869	http://purl.obolibrary.org/obo/DOID_14687	LOOM	http://purl.obolibrary.org/obo/NCIT_C156311	BAO
870	http://purl.obolibrary.org/obo/DOID_5444	LOOM	http://purl.obolibrary.org/obo/NCIT_C4170	BAO
871	http://purl.obolibrary.org/obo/DOID_8736	LOOM	http://purl.obolibrary.org/obo/NCIT_C35027	BAO
872	http://purl.obolibrary.org/obo/DOID_13098	LOOM	http://purl.obolibrary.org/obo/NCIT_C34456	BAO
873	http://purl.obolibrary.org/obo/DOID_3376	LOOM	http://purl.obolibrary.org/obo/NCIT_C53707	BAO
874	http://purl.obolibrary.org/obo/DOID_2025	LOOM	http://purl.obolibrary.org/obo/NCIT_C4646	BAO
875	http://purl.obolibrary.org/obo/DOID_5138	LOOM	http://purl.obolibrary.org/obo/NCIT_C3748	BAO
876	http://purl.obolibrary.org/obo/DOID_5387	LOOM	http://purl.obolibrary.org/obo/NCIT_C6834	BAO
877	http://purl.obolibrary.org/obo/DOID_11227	LOOM	http://purl.obolibrary.org/obo/NCIT_C34505	BAO
878	http://purl.obolibrary.org/obo/DOID_4202	LOOM	http://purl.obolibrary.org/obo/NCIT_C8501	BAO
879	http://purl.obolibrary.org/obo/DOID_2615	LOOM	http://purl.obolibrary.org/obo/NCIT_C7440	BAO
880	http://purl.obolibrary.org/obo/NCBITaxon_10116	LOOM	http://purl.obolibrary.org/obo/NCIT_C14266	BAO
881	http://www.bioassayontology.org/bao#BAO_0000171	LOOM	http://purl.obolibrary.org/obo/NCIT_C616	BAO
882	http://www.bioassayontology.org/bao#BAO_0000171	LOOM	http://purl.obolibrary.org/obo/NCIT_C616	BAO
883	http://www.bioassayontology.org/bao#BAO_0000171	LOOM	http://purl.obolibrary.org/obo/NCIT_C616	BAO
884	http://purl.obolibrary.org/obo/DOID_1924	LOOM	http://purl.obolibrary.org/obo/NCIT_C9227	BAO
885	http://purl.obolibrary.org/obo/DOID_12680	LOOM	http://purl.obolibrary.org/obo/NCIT_C129934	BAO
886	http://purl.obolibrary.org/obo/DOID_12835	LOOM	http://purl.obolibrary.org/obo/NCIT_C50721	BAO
887	http://www.bioassayontology.org/bao#BAO_0000367	LOOM	http://purl.obolibrary.org/obo/NCIT_C16837	BAO
888	http://purl.obolibrary.org/obo/DOID_2799	LOOM	http://purl.obolibrary.org/obo/NCIT_C62580	BAO
889	http://purl.obolibrary.org/obo/DOID_3314	LOOM	http://purl.obolibrary.org/obo/NCIT_C3734	BAO
890	http://purl.obolibrary.org/obo/DOID_1929	LOOM	http://purl.obolibrary.org/obo/NCIT_C85176	BAO
891	http://purl.obolibrary.org/obo/NCBITaxon_633	LOOM	http://purl.obolibrary.org/obo/NCIT_C86861	BAO
892	http://purl.obolibrary.org/obo/DOID_0050700	LOOM	http://purl.obolibrary.org/obo/NCIT_C34830	BAO
893	http://purl.obolibrary.org/obo/DOID_2988	LOOM	http://purl.obolibrary.org/obo/NCIT_C61283	BAO
894	http://purl.obolibrary.org/obo/DOID_13482	LOOM	http://purl.obolibrary.org/obo/NCIT_C85032	BAO
895	http://purl.obolibrary.org/obo/DOID_535	LOOM	http://purl.obolibrary.org/obo/NCIT_C3376	BAO
896	http://purl.obolibrary.org/obo/NCBITaxon_5476	LOOM	http://purl.obolibrary.org/obo/NCIT_C77170	BAO
897	http://purl.obolibrary.org/obo/DOID_13088	LOOM	http://purl.obolibrary.org/obo/NCIT_C99013	BAO
898	http://purl.obolibrary.org/obo/CHEBI_46787	LOOM	http://purl.obolibrary.org/obo/NCIT_C45790	BAO
899	http://purl.obolibrary.org/obo/UBERON_0001043	LOOM	http://purl.obolibrary.org/obo/NCIT_C12389	BAO
900	http://purl.obolibrary.org/obo/DOID_93	LOOM	http://purl.obolibrary.org/obo/NCIT_C97155	BAO
901	http://purl.obolibrary.org/obo/DOID_13777	LOOM	http://purl.obolibrary.org/obo/NCIT_C126877	BAO
902	http://purl.obolibrary.org/obo/DOID_262	LOOM	http://purl.obolibrary.org/obo/NCIT_C4527	BAO
903	http://purl.obolibrary.org/obo/DOID_0050569	LOOM	http://purl.obolibrary.org/obo/NCIT_C125488	BAO
904	http://purl.obolibrary.org/obo/DOID_2568	LOOM	http://purl.obolibrary.org/obo/NCIT_C26716	BAO
905	http://purl.obolibrary.org/obo/DOID_1039	LOOM	http://purl.obolibrary.org/obo/NCIT_C3181	BAO
906	http://purl.obolibrary.org/obo/DOID_3687	LOOM	http://purl.obolibrary.org/obo/NCIT_C84885	BAO
907	http://purl.obolibrary.org/obo/UO_0000190	LOOM	http://purl.obolibrary.org/obo/NCIT_C44256	BAO
908	http://purl.obolibrary.org/obo/UO_0000190	LOOM	http://purl.obolibrary.org/obo/NCIT_C44256	BAO
909	http://www.bioassayontology.org/bao#BAO_0190001	LOOM	http://purl.obolibrary.org/obo/NCIT_C44256	BAO
910	http://www.bioassayontology.org/bao#BAO_0190001	LOOM	http://purl.obolibrary.org/obo/NCIT_C44256	BAO
911	http://purl.obolibrary.org/obo/DOID_14755	LOOM	http://purl.obolibrary.org/obo/NCIT_C84569	BAO
912	http://purl.obolibrary.org/obo/DOID_1856	LOOM	http://purl.obolibrary.org/obo/NCIT_C84630	BAO
913	http://purl.obolibrary.org/obo/DOID_1312	LOOM	http://purl.obolibrary.org/obo/NCIT_C37308	BAO
914	http://purl.obolibrary.org/obo/DOID_10126	LOOM	http://purl.obolibrary.org/obo/NCIT_C26806	BAO
915	http://purl.obolibrary.org/obo/DOID_0080046	LOOM	http://purl.obolibrary.org/obo/NCIT_C74984	BAO
916	http://purl.obolibrary.org/obo/CHEBI_59132	LOOM	http://purl.obolibrary.org/obo/NCIT_C268	BAO
917	http://purl.obolibrary.org/obo/DOID_7551	LOOM	http://purl.obolibrary.org/obo/NCIT_C92950	BAO
918	http://www.bioassayontology.org/bao#BAO_0001028	LOOM	http://purl.obolibrary.org/obo/NCIT_C95188	BAO
919	http://purl.obolibrary.org/obo/DOID_10264	LOOM	http://purl.obolibrary.org/obo/NCIT_C29888	BAO
920	http://purl.obolibrary.org/obo/DOID_10236	LOOM	http://purl.obolibrary.org/obo/NCIT_C94352	BAO
921	http://purl.obolibrary.org/obo/DOID_0050457	LOOM	http://purl.obolibrary.org/obo/NCIT_C168988	BAO
922	http://www.bioassayontology.org/bao#BAO_0000368	LOOM	http://purl.obolibrary.org/obo/NCIT_C17458	BAO
923	http://purl.obolibrary.org/obo/DOID_5418	LOOM	http://purl.obolibrary.org/obo/NCIT_C94378	BAO
924	http://purl.obolibrary.org/obo/DOID_5820	LOOM	http://purl.obolibrary.org/obo/NCIT_C38661	BAO
925	http://purl.obolibrary.org/obo/DOID_6000	LOOM	http://purl.obolibrary.org/obo/NCIT_C3080	BAO
926	http://www.bioassayontology.org/bao#BAO_0000885	LOOM	http://purl.obolibrary.org/obo/NCIT_C29609	BAO
927	http://purl.obolibrary.org/obo/DOID_92	LOOM	http://purl.obolibrary.org/obo/NCIT_C5041	BAO
928	http://purl.obolibrary.org/obo/DOID_12714	LOOM	http://purl.obolibrary.org/obo/NCIT_C84684	BAO
929	http://purl.obolibrary.org/obo/DOID_1686	LOOM	http://purl.obolibrary.org/obo/NCIT_C26782	BAO
930	http://purl.obolibrary.org/obo/DOID_3265	LOOM	http://purl.obolibrary.org/obo/NCIT_C26788	BAO
931	http://purl.obolibrary.org/obo/DOID_12286	LOOM	http://purl.obolibrary.org/obo/NCIT_C9277	BAO
932	http://purl.obolibrary.org/obo/DOID_11963	LOOM	http://purl.obolibrary.org/obo/NCIT_C9224	BAO
933	http://purl.obolibrary.org/obo/DOID_2367	LOOM	http://purl.obolibrary.org/obo/NCIT_C161542	BAO
934	http://www.bioassayontology.org/bao#BAO_0030000	LOOM	http://purl.obolibrary.org/obo/NCIT_C101445	BAO
935	http://purl.obolibrary.org/obo/DOID_3144	LOOM	http://purl.obolibrary.org/obo/NCIT_C84663	BAO
936	http://www.bioassayontology.org/bao#BAO_0002639	LOOM	http://purl.obolibrary.org/obo/NCIT_C161032	BAO
937	http://www.bioassayontology.org/bao#BAO_0000853	LOOM	http://purl.obolibrary.org/obo/NCIT_C282	BAO
938	http://purl.obolibrary.org/obo/DOID_0050436	LOOM	http://purl.obolibrary.org/obo/NCIT_C84906	BAO
939	http://purl.obolibrary.org/obo/CHEBI_75047	LOOM	http://purl.obolibrary.org/obo/NCIT_C155322	BAO
940	http://purl.obolibrary.org/obo/CHEBI_75047	LOOM	http://purl.obolibrary.org/obo/NCIT_C155322	BAO
941	http://purl.obolibrary.org/obo/DOID_10303	LOOM	http://purl.obolibrary.org/obo/NCIT_C26882	BAO
942	http://purl.obolibrary.org/obo/DOID_4288	LOOM	http://purl.obolibrary.org/obo/NCIT_C6081	BAO
943	http://purl.obolibrary.org/obo/DOID_3178	LOOM	http://purl.obolibrary.org/obo/NCIT_C4614	BAO
944	http://purl.obolibrary.org/obo/DOID_3132	LOOM	http://purl.obolibrary.org/obo/NCIT_C27725	BAO
945	http://purl.obolibrary.org/obo/DOID_0050432	LOOM	http://purl.obolibrary.org/obo/NCIT_C97159	BAO
